#Median black hole mass (Mbh_median) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity,
#with a redshift-independent black hole mass--galaxy bulge mass relation.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(Mbh_median)[Msun]
0.301241 11.950000 7.958990
0.301241 12.000000 8.004537
0.301241 12.050000 8.050083
0.301241 12.100000 8.095630
0.301241 12.150000 8.122878
0.301241 12.200000 8.150126
0.301241 12.250000 8.177374
0.301241 12.300000 8.204623
0.301241 12.350000 8.222943
0.301241 12.400000 8.241264
0.301241 12.450000 8.259584
0.301241 12.500000 8.277905
0.301241 12.550000 8.292868
0.301241 12.600000 8.307831
0.301241 12.650000 8.322793
0.301241 12.700000 8.337756
0.301241 12.750000 8.352614
0.301241 12.800000 8.367472
0.301241 12.850000 8.382329
0.301241 12.900000 8.397187
0.301241 12.950000 8.413744
0.301241 13.000000 8.430300
0.301241 13.050000 8.446857
0.301241 13.100000 8.463414
0.301241 13.150000 8.482527
0.301241 13.200000 8.501640
0.301241 13.250000 8.520752
0.301241 13.300000 8.539865
0.301241 13.350000 8.561752
0.301241 13.400000 8.583638
0.301241 13.450000 8.605525
0.301241 13.500000 8.627412
0.301241 13.550000 8.651886
0.301241 13.600000 8.676360
0.301241 13.650000 8.700834
0.301241 13.700000 8.725308
0.301241 13.750000 8.751971
0.301241 13.800000 8.778633
0.301241 13.850000 8.805296
0.301241 13.900000 8.831959
0.301241 13.950000 8.860304
0.301241 14.000000 8.888649
0.301241 14.050000 8.916994
0.301241 14.100000 8.945340
0.301241 14.150000 8.974831
0.301241 14.200000 9.004322
0.301241 14.250000 9.033813
0.301241 14.300000 9.063304
0.301241 14.350000 9.093394
0.301241 14.400000 9.123485
0.301241 14.450000 9.153575
0.301241 14.500000 9.183665
0.301241 14.550000 9.213802
0.301241 14.600000 9.243939
0.301241 14.650000 9.274076
0.301241 14.700000 9.304212
0.301241 14.750000 9.333850
0.301241 14.800000 9.363487
0.301241 14.850000 9.393124
0.301241 14.900000 9.422762
0.301241 14.950000 9.451391
0.294574 11.000000 5.557438
0.294574 11.050000 5.730663
0.294574 11.100000 5.903887
0.294574 11.150000 6.068076
0.294574 11.200000 6.232266
0.294574 11.250000 6.396455
0.294574 11.300000 6.560644
0.294574 11.350000 6.706740
0.294574 11.400000 6.852836
0.294574 11.450000 6.998931
0.294574 11.500000 7.145027
0.294574 11.550000 7.260357
0.294574 11.600000 7.375686
0.294574 11.650000 7.491016
0.294574 11.700000 7.606346
0.294574 11.750000 7.683162
0.294574 11.800000 7.759979
0.294574 11.850000 7.836796
0.294574 11.900000 7.913613
0.294574 11.950000 7.959134
0.294574 12.000000 8.004656
0.294574 12.050000 8.050178
0.294574 12.100000 8.095700
0.294574 12.150000 8.122941
0.294574 12.200000 8.150183
0.294574 12.250000 8.177425
0.294574 12.300000 8.204667
0.294574 12.350000 8.222995
0.294574 12.400000 8.241324
0.294574 12.450000 8.259653
0.294574 12.500000 8.277982
0.294574 12.550000 8.292968
0.294574 12.600000 8.307953
0.294574 12.650000 8.322939
0.294574 12.700000 8.337925
0.294574 12.750000 8.352819
0.294574 12.800000 8.367712
0.294574 12.850000 8.382606
0.294574 12.900000 8.397499
0.294574 12.950000 8.414101
0.294574 13.000000 8.430703
0.294574 13.050000 8.447305
0.294574 13.100000 8.463907
0.294574 13.150000 8.483069
0.294574 13.200000 8.502231
0.294574 13.250000 8.521393
0.294574 13.300000 8.540555
0.294574 13.350000 8.562489
0.294574 13.400000 8.584424
0.294574 13.450000 8.606359
0.294574 13.500000 8.628294
0.294574 13.550000 8.652810
0.294574 13.600000 8.677327
0.294574 13.650000 8.701843
0.294574 13.700000 8.726360
0.294574 13.750000 8.753056
0.294574 13.800000 8.779753
0.294574 13.850000 8.806450
0.294574 13.900000 8.833146
0.294574 13.950000 8.861516
0.294574 14.000000 8.889885
0.294574 14.050000 8.918255
0.294574 14.100000 8.946625
0.294574 14.150000 8.976132
0.294574 14.200000 9.005639
0.294574 14.250000 9.035146
0.294574 14.300000 9.064652
0.294574 14.350000 9.094752
0.294574 14.400000 9.124852
0.294574 14.450000 9.154952
0.294574 14.500000 9.185051
0.294574 14.550000 9.215193
0.294574 14.600000 9.245335
0.294574 14.650000 9.275477
0.294574 14.700000 9.305619
0.294574 14.750000 9.335260
0.294574 14.800000 9.364900
0.294574 14.850000 9.394541
0.294574 14.900000 9.424182
0.294574 14.950000 9.452815
0.287908 11.000000 5.560707
0.287908 11.050000 5.733691
0.287908 11.100000 5.906675
0.287908 11.150000 6.070630
0.287908 11.200000 6.234585
0.287908 11.250000 6.398539
0.287908 11.300000 6.562494
0.287908 11.350000 6.708385
0.287908 11.400000 6.854276
0.287908 11.450000 7.000167
0.287908 11.500000 7.146058
0.287908 11.550000 7.261243
0.287908 11.600000 7.376428
0.287908 11.650000 7.491613
0.287908 11.700000 7.606798
0.287908 11.750000 7.683544
0.287908 11.800000 7.760290
0.287908 11.850000 7.837036
0.287908 11.900000 7.913782
0.287908 11.950000 7.959279
0.287908 12.000000 8.004776
0.287908 12.050000 8.050272
0.287908 12.100000 8.095769
0.287908 12.150000 8.123005
0.287908 12.200000 8.150240
0.287908 12.250000 8.177475
0.287908 12.300000 8.204711
0.287908 12.350000 8.223048
0.287908 12.400000 8.241385
0.287908 12.450000 8.259722
0.287908 12.500000 8.278059
0.287908 12.550000 8.293067
0.287908 12.600000 8.308076
0.287908 12.650000 8.323085
0.287908 12.700000 8.338094
0.287908 12.750000 8.353023
0.287908 12.800000 8.367953
0.287908 12.850000 8.382882
0.287908 12.900000 8.397812
0.287908 12.950000 8.414459
0.287908 13.000000 8.431106
0.287908 13.050000 8.447753
0.287908 13.100000 8.464400
0.287908 13.150000 8.483611
0.287908 13.200000 8.502822
0.287908 13.250000 8.522033
0.287908 13.300000 8.541244
0.287908 13.350000 8.563227
0.287908 13.400000 8.585210
0.287908 13.450000 8.607193
0.287908 13.500000 8.629176
0.287908 13.550000 8.653735
0.287908 13.600000 8.678294
0.287908 13.650000 8.702853
0.287908 13.700000 8.727412
0.287908 13.750000 8.754142
0.287908 13.800000 8.780873
0.287908 13.850000 8.807603
0.287908 13.900000 8.834334
0.287908 13.950000 8.862728
0.287908 14.000000 8.891122
0.287908 14.050000 8.919516
0.287908 14.100000 8.947910
0.287908 14.150000 8.977433
0.287908 14.200000 9.006956
0.287908 14.250000 9.036478
0.287908 14.300000 9.066001
0.287908 14.350000 9.096110
0.287908 14.400000 9.126219
0.287908 14.450000 9.156328
0.287908 14.500000 9.186437
0.287908 14.550000 9.216584
0.287908 14.600000 9.246731
0.287908 14.650000 9.276879
0.287908 14.700000 9.307026
0.287908 14.750000 9.336670
0.287908 14.800000 9.366314
0.287908 14.850000 9.395958
0.287908 14.900000 9.425602
0.287908 14.950000 9.454238
0.281241 11.000000 5.563975
0.281241 11.050000 5.736719
0.281241 11.100000 5.909463
0.281241 11.150000 6.073183
0.281241 11.200000 6.236903
0.281241 11.250000 6.400623
0.281241 11.300000 6.564343
0.281241 11.350000 6.710030
0.281241 11.400000 6.855716
0.281241 11.450000 7.001403
0.281241 11.500000 7.147089
0.281241 11.550000 7.262130
0.281241 11.600000 7.377170
0.281241 11.650000 7.492210
0.281241 11.700000 7.607251
0.281241 11.750000 7.683926
0.281241 11.800000 7.760601
0.281241 11.850000 7.837276
0.281241 11.900000 7.913951
0.281241 11.950000 7.959423
0.281241 12.000000 8.004895
0.281241 12.050000 8.050367
0.281241 12.100000 8.095839
0.281241 12.150000 8.123068
0.281241 12.200000 8.150297
0.281241 12.250000 8.177526
0.281241 12.300000 8.204755
0.281241 12.350000 8.223100
0.281241 12.400000 8.241445
0.281241 12.450000 8.259790
0.281241 12.500000 8.278135
0.281241 12.550000 8.293167
0.281241 12.600000 8.308199
0.281241 12.650000 8.323231
0.281241 12.700000 8.338262
0.281241 12.750000 8.353228
0.281241 12.800000 8.368193
0.281241 12.850000 8.383159
0.281241 12.900000 8.398124
0.281241 12.950000 8.414816
0.281241 13.000000 8.431508
0.281241 13.050000 8.448200
0.281241 13.100000 8.464892
0.281241 13.150000 8.484153
0.281241 13.200000 8.503413
0.281241 13.250000 8.522674
0.281241 13.300000 8.541934
0.281241 13.350000 8.563965
0.281241 13.400000 8.585996
0.281241 13.450000 8.608027
0.281241 13.500000 8.630058
0.281241 13.550000 8.654659
0.281241 13.600000 8.679261
0.281241 13.650000 8.703862
0.281241 13.700000 8.728463
0.281241 13.750000 8.755228
0.281241 13.800000 8.781992
0.281241 13.850000 8.808757
0.281241 13.900000 8.835521
0.281241 13.950000 8.863940
0.281241 14.000000 8.892358
0.281241 14.050000 8.920777
0.281241 14.100000 8.949195
0.281241 14.150000 8.978734
0.281241 14.200000 9.008273
0.281241 14.250000 9.037811
0.281241 14.300000 9.067350
0.281241 14.350000 9.097468
0.281241 14.400000 9.127586
0.281241 14.450000 9.157705
0.281241 14.500000 9.187823
0.281241 14.550000 9.217975
0.281241 14.600000 9.248128
0.281241 14.650000 9.278280
0.281241 14.700000 9.308432
0.281241 14.750000 9.338080
0.281241 14.800000 9.367727
0.281241 14.850000 9.397375
0.281241 14.900000 9.427023
0.281241 14.950000 9.455661
0.274677 11.000000 5.567119
0.274677 11.050000 5.739611
0.274677 11.100000 5.912104
0.274677 11.150000 6.075586
0.274677 11.200000 6.239068
0.274677 11.250000 6.402550
0.274677 11.300000 6.566032
0.274677 11.350000 6.711517
0.274677 11.400000 6.857003
0.274677 11.450000 7.002489
0.274677 11.500000 7.147975
0.274677 11.550000 7.262880
0.274677 11.600000 7.377786
0.274677 11.650000 7.492691
0.274677 11.700000 7.607597
0.274677 11.750000 7.684212
0.274677 11.800000 7.760827
0.274677 11.850000 7.837443
0.274677 11.900000 7.914058
0.274677 11.950000 7.959513
0.274677 12.000000 8.004968
0.274677 12.050000 8.050423
0.274677 12.100000 8.095878
0.274677 12.150000 8.123105
0.274677 12.200000 8.150332
0.274677 12.250000 8.177559
0.274677 12.300000 8.204786
0.274677 12.350000 8.223142
0.274677 12.400000 8.241498
0.274677 12.450000 8.259853
0.274677 12.500000 8.278209
0.274677 12.550000 8.293265
0.274677 12.600000 8.308321
0.274677 12.650000 8.323377
0.274677 12.700000 8.338433
0.274677 12.750000 8.353435
0.274677 12.800000 8.368437
0.274677 12.850000 8.383440
0.274677 12.900000 8.398442
0.274677 12.950000 8.415179
0.274677 13.000000 8.431917
0.274677 13.050000 8.448654
0.274677 13.100000 8.465392
0.274677 13.150000 8.484702
0.274677 13.200000 8.504011
0.274677 13.250000 8.523321
0.274677 13.300000 8.542631
0.274677 13.350000 8.564710
0.274677 13.400000 8.586789
0.274677 13.450000 8.608868
0.274677 13.500000 8.630947
0.274677 13.550000 8.655590
0.274677 13.600000 8.680234
0.274677 13.650000 8.704877
0.274677 13.700000 8.729521
0.274677 13.750000 8.756319
0.274677 13.800000 8.783117
0.274677 13.850000 8.809915
0.274677 13.900000 8.836713
0.274677 13.950000 8.865155
0.274677 14.000000 8.893598
0.274677 14.050000 8.922041
0.274677 14.100000 8.950484
0.274677 14.150000 8.980038
0.274677 14.200000 9.009592
0.274677 14.250000 9.039146
0.274677 14.300000 9.068701
0.274677 14.350000 9.098828
0.274677 14.400000 9.128956
0.274677 14.450000 9.159083
0.274677 14.500000 9.189211
0.274677 14.550000 9.219368
0.274677 14.600000 9.249526
0.274677 14.650000 9.279683
0.274677 14.700000 9.309841
0.274677 14.750000 9.339492
0.274677 14.800000 9.369143
0.274677 14.850000 9.398794
0.274677 14.900000 9.428445
0.274677 14.950000 9.457087
0.268113 11.000000 5.570262
0.268113 11.050000 5.742504
0.268113 11.100000 5.914745
0.268113 11.150000 6.077989
0.268113 11.200000 6.241232
0.268113 11.250000 6.404476
0.268113 11.300000 6.567720
0.268113 11.350000 6.713005
0.268113 11.400000 6.858290
0.268113 11.450000 7.003575
0.268113 11.500000 7.148860
0.268113 11.550000 7.263631
0.268113 11.600000 7.378402
0.268113 11.650000 7.493172
0.268113 11.700000 7.607943
0.268113 11.750000 7.684498
0.268113 11.800000 7.761054
0.268113 11.850000 7.837609
0.268113 11.900000 7.914164
0.268113 11.950000 7.959602
0.268113 12.000000 8.005040
0.268113 12.050000 8.050478
0.268113 12.100000 8.095916
0.268113 12.150000 8.123141
0.268113 12.200000 8.150367
0.268113 12.250000 8.177592
0.268113 12.300000 8.204817
0.268113 12.350000 8.223184
0.268113 12.400000 8.241550
0.268113 12.450000 8.259916
0.268113 12.500000 8.278283
0.268113 12.550000 8.293363
0.268113 12.600000 8.308443
0.268113 12.650000 8.323524
0.268113 12.700000 8.338604
0.268113 12.750000 8.353643
0.268113 12.800000 8.368682
0.268113 12.850000 8.383720
0.268113 12.900000 8.398759
0.268113 12.950000 8.415542
0.268113 13.000000 8.432325
0.268113 13.050000 8.449108
0.268113 13.100000 8.465891
0.268113 13.150000 8.485250
0.268113 13.200000 8.504610
0.268113 13.250000 8.523969
0.268113 13.300000 8.543328
0.268113 13.350000 8.565455
0.268113 13.400000 8.587582
0.268113 13.450000 8.609709
0.268113 13.500000 8.631836
0.268113 13.550000 8.656521
0.268113 13.600000 8.681207
0.268113 13.650000 8.705893
0.268113 13.700000 8.730578
0.268113 13.750000 8.757410
0.268113 13.800000 8.784241
0.268113 13.850000 8.811073
0.268113 13.900000 8.837904
0.268113 13.950000 8.866371
0.268113 14.000000 8.894838
0.268113 14.050000 8.923305
0.268113 14.100000 8.951772
0.268113 14.150000 8.981342
0.268113 14.200000 9.010912
0.268113 14.250000 9.040482
0.268113 14.300000 9.070052
0.268113 14.350000 9.100188
0.268113 14.400000 9.130325
0.268113 14.450000 9.160462
0.268113 14.500000 9.190598
0.268113 14.550000 9.220761
0.268113 14.600000 9.250924
0.268113 14.650000 9.281086
0.268113 14.700000 9.311249
0.268113 14.750000 9.340904
0.268113 14.800000 9.370558
0.268113 14.850000 9.400213
0.268113 14.900000 9.429867
0.268113 14.950000 9.458512
0.261548 11.000000 5.573406
0.261548 11.050000 5.745396
0.261548 11.100000 5.917386
0.261548 11.150000 6.080392
0.261548 11.200000 6.243397
0.261548 11.250000 6.406402
0.261548 11.300000 6.569408
0.261548 11.350000 6.714492
0.261548 11.400000 6.859577
0.261548 11.450000 7.004661
0.261548 11.500000 7.149746
0.261548 11.550000 7.264382
0.261548 11.600000 7.379017
0.261548 11.650000 7.493653
0.261548 11.700000 7.608289
0.261548 11.750000 7.684784
0.261548 11.800000 7.761280
0.261548 11.850000 7.837775
0.261548 11.900000 7.914271
0.261548 11.950000 7.959692
0.261548 12.000000 8.005113
0.261548 12.050000 8.050534
0.261548 12.100000 8.095955
0.261548 12.150000 8.123178
0.261548 12.200000 8.150402
0.261548 12.250000 8.177625
0.261548 12.300000 8.204848
0.261548 12.350000 8.223225
0.261548 12.400000 8.241602
0.261548 12.450000 8.259979
0.261548 12.500000 8.278356
0.261548 12.550000 8.293461
0.261548 12.600000 8.308565
0.261548 12.650000 8.323670
0.261548 12.700000 8.338775
0.261548 12.750000 8.353850
0.261548 12.800000 8.368926
0.261548 12.850000 8.384001
0.261548 12.900000 8.399077
0.261548 12.950000 8.415905
0.261548 13.000000 8.432734
0.261548 13.050000 8.449562
0.261548 13.100000 8.466391
0.261548 13.150000 8.485799
0.261548 13.200000 8.505208
0.261548 13.250000 8.524616
0.261548 13.300000 8.544025
0.261548 13.350000 8.566200
0.261548 13.400000 8.588375
0.261548 13.450000 8.610549
0.261548 13.500000 8.632724
0.261548 13.550000 8.657452
0.261548 13.600000 8.682180
0.261548 13.650000 8.706908
0.261548 13.700000 8.731636
0.261548 13.750000 8.758501
0.261548 13.800000 8.785366
0.261548 13.850000 8.812231
0.261548 13.900000 8.839096
0.261548 13.950000 8.867587
0.261548 14.000000 8.896078
0.261548 14.050000 8.924569
0.261548 14.100000 8.953060
0.261548 14.150000 8.982646
0.261548 14.200000 9.012231
0.261548 14.250000 9.041817
0.261548 14.300000 9.071402
0.261548 14.350000 9.101548
0.261548 14.400000 9.131694
0.261548 14.450000 9.161840
0.261548 14.500000 9.191986
0.261548 14.550000 9.222154
0.261548 14.600000 9.252322
0.261548 14.650000 9.282490
0.261548 14.700000 9.312658
0.261548 14.750000 9.342316
0.261548 14.800000 9.371974
0.261548 14.850000 9.401632
0.261548 14.900000 9.431290
0.261548 14.950000 9.459938
0.255085 11.000000 5.576441
0.255085 11.050000 5.748168
0.255085 11.100000 5.919895
0.255085 11.150000 6.082658
0.255085 11.200000 6.245421
0.255085 11.250000 6.408184
0.255085 11.300000 6.570947
0.255085 11.350000 6.715834
0.255085 11.400000 6.860722
0.255085 11.450000 7.005609
0.255085 11.500000 7.150496
0.255085 11.550000 7.265006
0.255085 11.600000 7.379515
0.255085 11.650000 7.494025
0.255085 11.700000 7.608534
0.255085 11.750000 7.684980
0.255085 11.800000 7.761425
0.255085 11.850000 7.837871
0.255085 11.900000 7.914316
0.255085 11.950000 7.959727
0.255085 12.000000 8.005139
0.255085 12.050000 8.050550
0.255085 12.100000 8.095961
0.255085 12.150000 8.123187
0.255085 12.200000 8.150413
0.255085 12.250000 8.177639
0.255085 12.300000 8.204865
0.255085 12.350000 8.223255
0.255085 12.400000 8.241645
0.255085 12.450000 8.260034
0.255085 12.500000 8.278424
0.255085 12.550000 8.293554
0.255085 12.600000 8.308684
0.255085 12.650000 8.323815
0.255085 12.700000 8.338945
0.255085 12.750000 8.354058
0.255085 12.800000 8.369170
0.255085 12.850000 8.384283
0.255085 12.900000 8.399396
0.255085 12.950000 8.416270
0.255085 13.000000 8.433144
0.255085 13.050000 8.450018
0.255085 13.100000 8.466892
0.255085 13.150000 8.486349
0.255085 13.200000 8.505807
0.255085 13.250000 8.525265
0.255085 13.300000 8.544722
0.255085 13.350000 8.566944
0.255085 13.400000 8.589167
0.255085 13.450000 8.611389
0.255085 13.500000 8.633611
0.255085 13.550000 8.658380
0.255085 13.600000 8.683149
0.255085 13.650000 8.707919
0.255085 13.700000 8.732688
0.255085 13.750000 8.759586
0.255085 13.800000 8.786484
0.255085 13.850000 8.813381
0.255085 13.900000 8.840279
0.255085 13.950000 8.868794
0.255085 14.000000 8.897308
0.255085 14.050000 8.925822
0.255085 14.100000 8.954337
0.255085 14.150000 8.983937
0.255085 14.200000 9.013538
0.255085 14.250000 9.043138
0.255085 14.300000 9.072739
0.255085 14.350000 9.102893
0.255085 14.400000 9.133048
0.255085 14.450000 9.163202
0.255085 14.500000 9.193356
0.255085 14.550000 9.223529
0.255085 14.600000 9.253702
0.255085 14.650000 9.283874
0.255085 14.700000 9.314047
0.255085 14.750000 9.343708
0.255085 14.800000 9.373369
0.255085 14.850000 9.403030
0.255085 14.900000 9.432692
0.255085 14.950000 9.461343
0.248622 11.000000 5.579477
0.248622 11.050000 5.750940
0.248622 11.100000 5.922403
0.248622 11.150000 6.084924
0.248622 11.200000 6.247445
0.248622 11.250000 6.409966
0.248622 11.300000 6.572487
0.248622 11.350000 6.717177
0.248622 11.400000 6.861866
0.248622 11.450000 7.006556
0.248622 11.500000 7.151246
0.248622 11.550000 7.265630
0.248622 11.600000 7.380013
0.248622 11.650000 7.494396
0.248622 11.700000 7.608780
0.248622 11.750000 7.685175
0.248622 11.800000 7.761570
0.248622 11.850000 7.837966
0.248622 11.900000 7.914361
0.248622 11.950000 7.959763
0.248622 12.000000 8.005165
0.248622 12.050000 8.050566
0.248622 12.100000 8.095968
0.248622 12.150000 8.123197
0.248622 12.200000 8.150425
0.248622 12.250000 8.177653
0.248622 12.300000 8.204881
0.248622 12.350000 8.223284
0.248622 12.400000 8.241687
0.248622 12.450000 8.260090
0.248622 12.500000 8.278492
0.248622 12.550000 8.293648
0.248622 12.600000 8.308803
0.248622 12.650000 8.323959
0.248622 12.700000 8.339115
0.248622 12.750000 8.354265
0.248622 12.800000 8.369415
0.248622 12.850000 8.384565
0.248622 12.900000 8.399715
0.248622 12.950000 8.416634
0.248622 13.000000 8.433554
0.248622 13.050000 8.450473
0.248622 13.100000 8.467393
0.248622 13.150000 8.486900
0.248622 13.200000 8.506406
0.248622 13.250000 8.525913
0.248622 13.300000 8.545419
0.248622 13.350000 8.567689
0.248622 13.400000 8.589959
0.248622 13.450000 8.612228
0.248622 13.500000 8.634498
0.248622 13.550000 8.659308
0.248622 13.600000 8.684119
0.248622 13.650000 8.708930
0.248622 13.700000 8.733740
0.248622 13.750000 8.760671
0.248622 13.800000 8.787601
0.248622 13.850000 8.814532
0.248622 13.900000 8.841462
0.248622 13.950000 8.870000
0.248622 14.000000 8.898538
0.248622 14.050000 8.927076
0.248622 14.100000 8.955613
0.248622 14.150000 8.985229
0.248622 14.200000 9.014844
0.248622 14.250000 9.044460
0.248622 14.300000 9.074075
0.248622 14.350000 9.104238
0.248622 14.400000 9.134401
0.248622 14.450000 9.164564
0.248622 14.500000 9.194727
0.248622 14.550000 9.224904
0.248622 14.600000 9.255082
0.248622 14.650000 9.285259
0.248622 14.700000 9.315436
0.248622 14.750000 9.345100
0.248622 14.800000 9.374765
0.248622 14.850000 9.404429
0.248622 14.900000 9.434093
0.248622 14.950000 9.462748
0.242158 11.000000 5.582512
0.242158 11.050000 5.753712
0.242158 11.100000 5.924912
0.242158 11.150000 6.087190
0.242158 11.200000 6.249469
0.242158 11.250000 6.411748
0.242158 11.300000 6.574026
0.242158 11.350000 6.718519
0.242158 11.400000 6.863011
0.242158 11.450000 7.007504
0.242158 11.500000 7.151996
0.242158 11.550000 7.266253
0.242158 11.600000 7.380511
0.242158 11.650000 7.494768
0.242158 11.700000 7.609025
0.242158 11.750000 7.685370
0.242158 11.800000 7.761716
0.242158 11.850000 7.838061
0.242158 11.900000 7.914406
0.242158 11.950000 7.959799
0.242158 12.000000 8.005191
0.242158 12.050000 8.050583
0.242158 12.100000 8.095975
0.242158 12.150000 8.123206
0.242158 12.200000 8.150436
0.242158 12.250000 8.177667
0.242158 12.300000 8.204898
0.242158 12.350000 8.223314
0.242158 12.400000 8.241729
0.242158 12.450000 8.260145
0.242158 12.500000 8.278560
0.242158 12.550000 8.293741
0.242158 12.600000 8.308923
0.242158 12.650000 8.324104
0.242158 12.700000 8.339285
0.242158 12.750000 8.354472
0.242158 12.800000 8.369659
0.242158 12.850000 8.384846
0.242158 12.900000 8.400034
0.242158 12.950000 8.416999
0.242158 13.000000 8.433964
0.242158 13.050000 8.450929
0.242158 13.100000 8.467894
0.242158 13.150000 8.487450
0.242158 13.200000 8.507005
0.242158 13.250000 8.526561
0.242158 13.300000 8.546117
0.242158 13.350000 8.568434
0.242158 13.400000 8.590751
0.242158 13.450000 8.613068
0.242158 13.500000 8.635385
0.242158 13.550000 8.660237
0.242158 13.600000 8.685089
0.242158 13.650000 8.709940
0.242158 13.700000 8.734792
0.242158 13.750000 8.761756
0.242158 13.800000 8.788719
0.242158 13.850000 8.815682
0.242158 13.900000 8.842646
0.242158 13.950000 8.871207
0.242158 14.000000 8.899768
0.242158 14.050000 8.928329
0.242158 14.100000 8.956890
0.242158 14.150000 8.986520
0.242158 14.200000 9.016151
0.242158 14.250000 9.045781
0.242158 14.300000 9.075412
0.242158 14.350000 9.105583
0.242158 14.400000 9.135755
0.242158 14.450000 9.165926
0.242158 14.500000 9.196097
0.242158 14.550000 9.226279
0.242158 14.600000 9.256461
0.242158 14.650000 9.286643
0.242158 14.700000 9.316825
0.242158 14.750000 9.346493
0.242158 14.800000 9.376160
0.242158 14.850000 9.405827
0.242158 14.900000 9.435495
0.242158 14.950000 9.464152
0.235794 11.000000 5.585456
0.235794 11.050000 5.756380
0.235794 11.100000 5.927305
0.235794 11.150000 6.089337
0.235794 11.200000 6.251369
0.235794 11.250000 6.413401
0.235794 11.300000 6.575433
0.235794 11.350000 6.719731
0.235794 11.400000 6.864030
0.235794 11.450000 7.008328
0.235794 11.500000 7.152626
0.235794 11.550000 7.266765
0.235794 11.600000 7.380904
0.235794 11.650000 7.495042
0.235794 11.700000 7.609181
0.235794 11.750000 7.685485
0.235794 11.800000 7.761789
0.235794 11.850000 7.838093
0.235794 11.900000 7.914397
0.235794 11.950000 7.959786
0.235794 12.000000 8.005176
0.235794 12.050000 8.050565
0.235794 12.100000 8.095954
0.235794 12.150000 8.123191
0.235794 12.200000 8.150428
0.235794 12.250000 8.177665
0.235794 12.300000 8.204902
0.235794 12.350000 8.223333
0.235794 12.400000 8.241763
0.235794 12.450000 8.260193
0.235794 12.500000 8.278624
0.235794 12.550000 8.293831
0.235794 12.600000 8.309039
0.235794 12.650000 8.324247
0.235794 12.700000 8.339454
0.235794 12.750000 8.354679
0.235794 12.800000 8.369904
0.235794 12.850000 8.385129
0.235794 12.900000 8.400354
0.235794 12.950000 8.417364
0.235794 13.000000 8.434375
0.235794 13.050000 8.451386
0.235794 13.100000 8.468396
0.235794 13.150000 8.488001
0.235794 13.200000 8.507605
0.235794 13.250000 8.527209
0.235794 13.300000 8.546814
0.235794 13.350000 8.569177
0.235794 13.400000 8.591541
0.235794 13.450000 8.613905
0.235794 13.500000 8.636269
0.235794 13.550000 8.661161
0.235794 13.600000 8.686054
0.235794 13.650000 8.710946
0.235794 13.700000 8.735839
0.235794 13.750000 8.762834
0.235794 13.800000 8.789829
0.235794 13.850000 8.816824
0.235794 13.900000 8.843820
0.235794 13.950000 8.872403
0.235794 14.000000 8.900987
0.235794 14.050000 8.929571
0.235794 14.100000 8.958154
0.235794 14.150000 8.987799
0.235794 14.200000 9.017444
0.235794 14.250000 9.047088
0.235794 14.300000 9.076733
0.235794 14.350000 9.106912
0.235794 14.400000 9.137092
0.235794 14.450000 9.167271
0.235794 14.500000 9.197451
0.235794 14.550000 9.227637
0.235794 14.600000 9.257823
0.235794 14.650000 9.288009
0.235794 14.700000 9.318195
0.235794 14.750000 9.347865
0.235794 14.800000 9.377535
0.235794 14.850000 9.407205
0.235794 14.900000 9.436875
0.235794 14.950000 9.465535
0.229430 11.000000 5.588399
0.229430 11.050000 5.759049
0.229430 11.100000 5.929698
0.229430 11.150000 6.091483
0.229430 11.200000 6.253269
0.229430 11.250000 6.415055
0.229430 11.300000 6.576840
0.229430 11.350000 6.720944
0.229430 11.400000 6.865048
0.229430 11.450000 7.009152
0.229430 11.500000 7.153256
0.229430 11.550000 7.267276
0.229430 11.600000 7.381296
0.229430 11.650000 7.495317
0.229430 11.700000 7.609337
0.229430 11.750000 7.685600
0.229430 11.800000 7.761863
0.229430 11.850000 7.838125
0.229430 11.900000 7.914388
0.229430 11.950000 7.959774
0.229430 12.000000 8.005160
0.229430 12.050000 8.050546
0.229430 12.100000 8.095933
0.229430 12.150000 8.123176
0.229430 12.200000 8.150419
0.229430 12.250000 8.177663
0.229430 12.300000 8.204906
0.229430 12.350000 8.223352
0.229430 12.400000 8.241797
0.229430 12.450000 8.260242
0.229430 12.500000 8.278688
0.229430 12.550000 8.293922
0.229430 12.600000 8.309156
0.229430 12.650000 8.324390
0.229430 12.700000 8.339624
0.229430 12.750000 8.354886
0.229430 12.800000 8.370149
0.229430 12.850000 8.385411
0.229430 12.900000 8.400674
0.229430 12.950000 8.417730
0.229430 13.000000 8.434786
0.229430 13.050000 8.451842
0.229430 13.100000 8.468899
0.229430 13.150000 8.488552
0.229430 13.200000 8.508205
0.229430 13.250000 8.527858
0.229430 13.300000 8.547511
0.229430 13.350000 8.569921
0.229430 13.400000 8.592332
0.229430 13.450000 8.614742
0.229430 13.500000 8.637153
0.229430 13.550000 8.662086
0.229430 13.600000 8.687019
0.229430 13.650000 8.711952
0.229430 13.700000 8.736885
0.229430 13.750000 8.763912
0.229430 13.800000 8.790939
0.229430 13.850000 8.817967
0.229430 13.900000 8.844994
0.229430 13.950000 8.873600
0.229430 14.000000 8.902206
0.229430 14.050000 8.930812
0.229430 14.100000 8.959419
0.229430 14.150000 8.989078
