#Average black hole Eddington ratio (eta_avg) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity,
#with a redshift-independent black hole mass--galaxy bulge mass relation.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(eta_avg)[Msun]
3.755420 13.100000 -1.529922
3.755420 13.150000 -1.657873
3.755420 13.200000 -1.785823
3.755420 13.250000 -1.913773
3.755420 13.300000 -2.041724
3.755420 13.350000 -2.112172
3.755420 13.400000 -2.182621
3.755420 13.450000 -2.253069
3.755420 13.500000 -2.323518
3.730931 11.000000 -1.006631
3.730931 11.050000 -0.983449
3.730931 11.100000 -0.960267
3.730931 11.150000 -0.939480
3.730931 11.200000 -0.918693
3.730931 11.250000 -0.897906
3.730931 11.300000 -0.877120
3.730931 11.350000 -0.858596
3.730931 11.400000 -0.840073
3.730931 11.450000 -0.821549
3.730931 11.500000 -0.803026
3.730931 11.550000 -0.786688
3.730931 11.600000 -0.770349
3.730931 11.650000 -0.754011
3.730931 11.700000 -0.737673
3.730931 11.750000 -0.723526
3.730931 11.800000 -0.709379
3.730931 11.850000 -0.695232
3.730931 11.900000 -0.681085
3.730931 11.950000 -0.669530
3.730931 12.000000 -0.657976
3.730931 12.050000 -0.646421
3.730931 12.100000 -0.634867
3.730931 12.150000 -0.628065
3.730931 12.200000 -0.621262
3.730931 12.250000 -0.614460
3.730931 12.300000 -0.607658
3.730931 12.350000 -0.613824
3.730931 12.400000 -0.619989
3.730931 12.450000 -0.626155
3.730931 12.500000 -0.632320
3.730931 12.550000 -0.669362
3.730931 12.600000 -0.706404
3.730931 12.650000 -0.743445
3.730931 12.700000 -0.780487
3.730931 12.750000 -0.859622
3.730931 12.800000 -0.938758
3.730931 12.850000 -1.017894
3.730931 12.900000 -1.097029
3.730931 12.950000 -1.208299
3.730931 13.000000 -1.319568
3.730931 13.050000 -1.430837
3.730931 13.100000 -1.542107
3.730931 13.150000 -1.669007
3.730931 13.200000 -1.795908
3.730931 13.250000 -1.922808
3.730931 13.300000 -2.049709
3.730931 13.350000 -2.118207
3.730931 13.400000 -2.186706
3.730931 13.450000 -2.255204
3.730931 13.500000 -2.323703
3.706442 11.000000 -1.009835
3.706442 11.050000 -0.986579
3.706442 11.100000 -0.963323
3.706442 11.150000 -0.942484
3.706442 11.200000 -0.921645
3.706442 11.250000 -0.900806
3.706442 11.300000 -0.879968
3.706442 11.350000 -0.861415
3.706442 11.400000 -0.842862
3.706442 11.450000 -0.824309
3.706442 11.500000 -0.805756
3.706442 11.550000 -0.789413
3.706442 11.600000 -0.773069
3.706442 11.650000 -0.756726
3.706442 11.700000 -0.740383
3.706442 11.750000 -0.726260
3.706442 11.800000 -0.712138
3.706442 11.850000 -0.698015
3.706442 11.900000 -0.683893
3.706442 11.950000 -0.672417
3.706442 12.000000 -0.660942
3.706442 12.050000 -0.649467
3.706442 12.100000 -0.637991
3.706442 12.150000 -0.631419
3.706442 12.200000 -0.624846
3.706442 12.250000 -0.618274
3.706442 12.300000 -0.611701
3.706442 12.350000 -0.618481
3.706442 12.400000 -0.625261
3.706442 12.450000 -0.632041
3.706442 12.500000 -0.638821
3.706442 12.550000 -0.676863
3.706442 12.600000 -0.714906
3.706442 12.650000 -0.752948
3.706442 12.700000 -0.790990
3.706442 12.750000 -0.870716
3.706442 12.800000 -0.950441
3.706442 12.850000 -1.030166
3.706442 12.900000 -1.109892
3.706442 12.950000 -1.220991
3.706442 13.000000 -1.332091
3.706442 13.050000 -1.443191
3.706442 13.100000 -1.554291
3.706442 13.150000 -1.680142
3.706442 13.200000 -1.805992
3.706442 13.250000 -1.931843
3.706442 13.300000 -2.057694
3.706442 13.350000 -2.124242
3.706442 13.400000 -2.190791
3.706442 13.450000 -2.257339
3.706442 13.500000 -2.323888
3.682330 11.000000 -1.015786
3.682330 11.050000 -0.992303
3.682330 11.100000 -0.968819
3.682330 11.150000 -0.947802
3.682330 11.200000 -0.926786
3.682330 11.250000 -0.905769
3.682330 11.300000 -0.884752
3.682330 11.350000 -0.866065
3.682330 11.400000 -0.847377
3.682330 11.450000 -0.828690
3.682330 11.500000 -0.810002
3.682330 11.550000 -0.793564
3.682330 11.600000 -0.777126
3.682330 11.650000 -0.760688
3.682330 11.700000 -0.744250
3.682330 11.750000 -0.730077
3.682330 11.800000 -0.715905
3.682330 11.850000 -0.701732
3.682330 11.900000 -0.687560
3.682330 11.950000 -0.676108
3.682330 12.000000 -0.664656
3.682330 12.050000 -0.653204
3.682330 12.100000 -0.641752
3.682330 12.150000 -0.635381
3.682330 12.200000 -0.629011
3.682330 12.250000 -0.622640
3.682330 12.300000 -0.616270
3.682330 12.350000 -0.623668
3.682330 12.400000 -0.631066
3.682330 12.450000 -0.638464
3.682330 12.500000 -0.645861
3.682330 12.550000 -0.684867
3.682330 12.600000 -0.723872
3.682330 12.650000 -0.762878
3.682330 12.700000 -0.801883
3.682330 12.750000 -0.882124
3.682330 12.800000 -0.962364
3.682330 12.850000 -1.042605
3.682330 12.900000 -1.122845
3.682330 12.950000 -1.233771
3.682330 13.000000 -1.344697
3.682330 13.050000 -1.455622
3.682330 13.100000 -1.566548
3.682330 13.150000 -1.691344
3.682330 13.200000 -1.816140
3.682330 13.250000 -1.940937
3.682330 13.300000 -2.065733
3.682330 13.350000 -2.130318
3.682330 13.400000 -2.194903
3.682330 13.450000 -2.259488
3.682330 13.500000 -2.324073
3.658217 11.000000 -1.021737
3.658217 11.050000 -0.998026
3.658217 11.100000 -0.974315
3.658217 11.150000 -0.953120
3.658217 11.200000 -0.931926
3.658217 11.250000 -0.910732
3.658217 11.300000 -0.889537
3.658217 11.350000 -0.870715
3.658217 11.400000 -0.851893
3.658217 11.450000 -0.833070
3.658217 11.500000 -0.814248
3.658217 11.550000 -0.797715
3.658217 11.600000 -0.781183
3.658217 11.650000 -0.764650
3.658217 11.700000 -0.748117
3.658217 11.750000 -0.733895
3.658217 11.800000 -0.719672
3.658217 11.850000 -0.705450
3.658217 11.900000 -0.691227
3.658217 11.950000 -0.679798
3.658217 12.000000 -0.668369
3.658217 12.050000 -0.656941
3.658217 12.100000 -0.645512
3.658217 12.150000 -0.639343
3.658217 12.200000 -0.633175
3.658217 12.250000 -0.627007
3.658217 12.300000 -0.620838
3.658217 12.350000 -0.628854
3.658217 12.400000 -0.636870
3.658217 12.450000 -0.644886
3.658217 12.500000 -0.652902
3.658217 12.550000 -0.692871
3.658217 12.600000 -0.732839
3.658217 12.650000 -0.772808
3.658217 12.700000 -0.812777
3.658217 12.750000 -0.893532
3.658217 12.800000 -0.974288
3.658217 12.850000 -1.055044
3.658217 12.900000 -1.135799
3.658217 12.950000 -1.246551
3.658217 13.000000 -1.357302
3.658217 13.050000 -1.468054
3.658217 13.100000 -1.578805
3.658217 13.150000 -1.702547
3.658217 13.200000 -1.826289
3.658217 13.250000 -1.950030
3.658217 13.300000 -2.073772
3.658217 13.350000 -2.136393
3.658217 13.400000 -2.199015
3.658217 13.450000 -2.261636
3.658217 13.500000 -2.324258
3.658217 13.550000 -2.293927
3.634104 11.000000 -1.027688
3.634104 11.050000 -1.003749
3.634104 11.100000 -0.979810
3.634104 11.150000 -0.958438
3.634104 11.200000 -0.937066
3.634104 11.250000 -0.915694
3.634104 11.300000 -0.894322
3.634104 11.350000 -0.875365
3.634104 11.400000 -0.856408
3.634104 11.450000 -0.837451
3.634104 11.500000 -0.818494
3.634104 11.550000 -0.801867
3.634104 11.600000 -0.785239
3.634104 11.650000 -0.768612
3.634104 11.700000 -0.751984
3.634104 11.750000 -0.737712
3.634104 11.800000 -0.723439
3.634104 11.850000 -0.709167
3.634104 11.900000 -0.694894
3.634104 11.950000 -0.683489
3.634104 12.000000 -0.672083
3.634104 12.050000 -0.660678
3.634104 12.100000 -0.649272
3.634104 12.150000 -0.643306
3.634104 12.200000 -0.637339
3.634104 12.250000 -0.631373
3.634104 12.300000 -0.625407
3.634104 12.350000 -0.634041
3.634104 12.400000 -0.642675
3.634104 12.450000 -0.651309
3.634104 12.500000 -0.659942
3.634104 12.550000 -0.700874
3.634104 12.600000 -0.741806
3.634104 12.650000 -0.782738
3.634104 12.700000 -0.823670
3.634104 12.750000 -0.904941
3.634104 12.800000 -0.986212
3.634104 12.850000 -1.067482
3.634104 12.900000 -1.148753
3.634104 12.950000 -1.259330
3.634104 13.000000 -1.369908
3.634104 13.050000 -1.480485
3.634104 13.100000 -1.591063
3.634104 13.150000 -1.713750
3.634104 13.200000 -1.836437
3.634104 13.250000 -1.959124
3.634104 13.300000 -2.081811
3.634104 13.350000 -2.142469
3.634104 13.400000 -2.203127
3.634104 13.450000 -2.263785
3.634104 13.500000 -2.324443
3.634104 13.550000 -2.293982
3.610362 11.000000 -1.034392
3.610362 11.050000 -1.010140
3.610362 11.100000 -0.985889
3.610362 11.150000 -0.964271
3.610362 11.200000 -0.942653
3.610362 11.250000 -0.921035
3.610362 11.300000 -0.899417
3.610362 11.350000 -0.880269
3.610362 11.400000 -0.861121
3.610362 11.450000 -0.841972
3.610362 11.500000 -0.822824
3.610362 11.550000 -0.806054
3.610362 11.600000 -0.789284
3.610362 11.650000 -0.772514
3.610362 11.700000 -0.755744
3.610362 11.750000 -0.741382
3.610362 11.800000 -0.727021
3.610362 11.850000 -0.712659
3.610362 11.900000 -0.698298
3.610362 11.950000 -0.686889
3.610362 12.000000 -0.675480
3.610362 12.050000 -0.664071
3.610362 12.100000 -0.652662
3.610362 12.150000 -0.646896
3.610362 12.200000 -0.641129
3.610362 12.250000 -0.635363
3.610362 12.300000 -0.629596
3.610362 12.350000 -0.638873
3.610362 12.400000 -0.648151
3.610362 12.450000 -0.657428
3.610362 12.500000 -0.666705
3.610362 12.550000 -0.708601
3.610362 12.600000 -0.750498
3.610362 12.650000 -0.792394
3.610362 12.700000 -0.834290
3.610362 12.750000 -0.916073
3.610362 12.800000 -0.997856
3.610362 12.850000 -1.079640
3.610362 12.900000 -1.161423
3.610362 12.950000 -1.271882
3.610362 13.000000 -1.382340
3.610362 13.050000 -1.492799
3.610362 13.100000 -1.603258
3.610362 13.150000 -1.724977
3.610362 13.200000 -1.846696
3.610362 13.250000 -1.968416
3.610362 13.300000 -2.090135
3.610362 13.350000 -2.148931
3.610362 13.400000 -2.207727
3.610362 13.450000 -2.266522
3.610362 13.500000 -2.325318
3.610362 13.550000 -2.294638
3.586620 11.000000 -1.041095
3.586620 11.050000 -1.016531
3.586620 11.100000 -0.991968
3.586620 11.150000 -0.970104
3.586620 11.200000 -0.948240
3.586620 11.250000 -0.926377
3.586620 11.300000 -0.904513
3.586620 11.350000 -0.885173
3.586620 11.400000 -0.865833
3.586620 11.450000 -0.846493
3.586620 11.500000 -0.827153
3.586620 11.550000 -0.810241
3.586620 11.600000 -0.793328
3.586620 11.650000 -0.776416
3.586620 11.700000 -0.759503
3.586620 11.750000 -0.745053
3.586620 11.800000 -0.730602
3.586620 11.850000 -0.716151
3.586620 11.900000 -0.701701
3.586620 11.950000 -0.690289
3.586620 12.000000 -0.678877
3.586620 12.050000 -0.667465
3.586620 12.100000 -0.656052
3.586620 12.150000 -0.650486
3.586620 12.200000 -0.644919
3.586620 12.250000 -0.639352
3.586620 12.300000 -0.633785
3.586620 12.350000 -0.643706
3.586620 12.400000 -0.653627
3.586620 12.450000 -0.663547
3.586620 12.500000 -0.673468
3.586620 12.550000 -0.716328
3.586620 12.600000 -0.759189
3.586620 12.650000 -0.802050
3.586620 12.700000 -0.844910
3.586620 12.750000 -0.927206
3.586620 12.800000 -1.009501
3.586620 12.850000 -1.091797
3.586620 12.900000 -1.174093
3.586620 12.950000 -1.284433
3.586620 13.000000 -1.394773
3.586620 13.050000 -1.505113
3.586620 13.100000 -1.615453
3.586620 13.150000 -1.736204
3.586620 13.200000 -1.856956
3.586620 13.250000 -1.977708
3.586620 13.300000 -2.098459
3.586620 13.350000 -2.155393
3.586620 13.400000 -2.212326
3.586620 13.450000 -2.269260
3.586620 13.500000 -2.326194
3.586620 13.550000 -2.295294
3.562878 11.000000 -1.047799
3.562878 11.050000 -1.022923
3.562878 11.100000 -0.998046
3.562878 11.150000 -0.975937
3.562878 11.200000 -0.953827
3.562878 11.250000 -0.931718
3.562878 11.300000 -0.909608
3.562878 11.350000 -0.890077
3.562878 11.400000 -0.870545
3.562878 11.450000 -0.851014
3.562878 11.500000 -0.831483
3.562878 11.550000 -0.814428
3.562878 11.600000 -0.797373
3.562878 11.650000 -0.780318
3.562878 11.700000 -0.763263
3.562878 11.750000 -0.748723
3.562878 11.800000 -0.734183
3.562878 11.850000 -0.719644
3.562878 11.900000 -0.705104
3.562878 11.950000 -0.693689
3.562878 12.000000 -0.682273
3.562878 12.050000 -0.670858
3.562878 12.100000 -0.659443
3.562878 12.150000 -0.654076
3.562878 12.200000 -0.648709
3.562878 12.250000 -0.643342
3.562878 12.300000 -0.637975
3.562878 12.350000 -0.648539
3.562878 12.400000 -0.659103
3.562878 12.450000 -0.669667
3.562878 12.500000 -0.680231
3.562878 12.550000 -0.724056
3.562878 12.600000 -0.767881
3.562878 12.650000 -0.811706
3.562878 12.700000 -0.855531
3.562878 12.750000 -0.938338
3.562878 12.800000 -1.021146
3.562878 12.850000 -1.103954
3.562878 12.900000 -1.186762
3.562878 12.950000 -1.296984
3.562878 13.000000 -1.407205
3.562878 13.050000 -1.517426
3.562878 13.100000 -1.627648
3.562878 13.150000 -1.747432
3.562878 13.200000 -1.867216
3.562878 13.250000 -1.987000
3.562878 13.300000 -2.106784
3.562878 13.350000 -2.161855
3.562878 13.400000 -2.216926
3.562878 13.450000 -2.271998
3.562878 13.500000 -2.327069
3.562878 13.550000 -2.295949
3.562878 13.600000 -2.264830
3.539501 11.000000 -1.050575
3.539501 11.050000 -1.025638
3.539501 11.100000 -1.000702
3.539501 11.150000 -0.978553
3.539501 11.200000 -0.956404
3.539501 11.250000 -0.934255
3.539501 11.300000 -0.912106
3.539501 11.350000 -0.892557
3.539501 11.400000 -0.873009
3.539501 11.450000 -0.853461
3.539501 11.500000 -0.833913
3.539501 11.550000 -0.816867
3.539501 11.600000 -0.799820
3.539501 11.650000 -0.782774
3.539501 11.700000 -0.765728
3.539501 11.750000 -0.751231
3.539501 11.800000 -0.736735
3.539501 11.850000 -0.722238
3.539501 11.900000 -0.707742
3.539501 11.950000 -0.696440
3.539501 12.000000 -0.685139
3.539501 12.050000 -0.673838
3.539501 12.100000 -0.662537
3.539501 12.150000 -0.657478
3.539501 12.200000 -0.652419
3.539501 12.250000 -0.647360
3.539501 12.300000 -0.642302
3.539501 12.350000 -0.653590
3.539501 12.400000 -0.664879
3.539501 12.450000 -0.676168
3.539501 12.500000 -0.687457
3.539501 12.550000 -0.732214
3.539501 12.600000 -0.776971
3.539501 12.650000 -0.821728
3.539501 12.700000 -0.866485
3.539501 12.750000 -0.949677
3.539501 12.800000 -1.032868
3.539501 12.850000 -1.116059
3.539501 12.900000 -1.199250
3.539501 12.950000 -1.309222
3.539501 13.000000 -1.419193
3.539501 13.050000 -1.529165
3.539501 13.100000 -1.639136
3.539501 13.150000 -1.757800
3.539501 13.200000 -1.876464
3.539501 13.250000 -1.995128
3.539501 13.300000 -2.113791
3.539501 13.350000 -2.167208
3.539501 13.400000 -2.220625
3.539501 13.450000 -2.274042
3.539501 13.500000 -2.327459
3.539501 13.550000 -2.296300
3.539501 13.600000 -2.265141
3.516124 11.000000 -1.053350
3.516124 11.050000 -1.028354
3.516124 11.100000 -1.003357
3.516124 11.150000 -0.981169
3.516124 11.200000 -0.958980
3.516124 11.250000 -0.936792
3.516124 11.300000 -0.914603
3.516124 11.350000 -0.895038
3.516124 11.400000 -0.875473
3.516124 11.450000 -0.855908
3.516124 11.500000 -0.836343
3.516124 11.550000 -0.819306
3.516124 11.600000 -0.802268
3.516124 11.650000 -0.785231
3.516124 11.700000 -0.768193
3.516124 11.750000 -0.753740
3.516124 11.800000 -0.739286
3.516124 11.850000 -0.724833
3.516124 11.900000 -0.710379
3.516124 11.950000 -0.699192
3.516124 12.000000 -0.688005
3.516124 12.050000 -0.676818
3.516124 12.100000 -0.665630
3.516124 12.150000 -0.660880
3.516124 12.200000 -0.656129
3.516124 12.250000 -0.651379
3.516124 12.300000 -0.646628
3.516124 12.350000 -0.658642
3.516124 12.400000 -0.670656
3.516124 12.450000 -0.682670
3.516124 12.500000 -0.694684
3.516124 12.550000 -0.740373
3.516124 12.600000 -0.786062
3.516124 12.650000 -0.831751
3.516124 12.700000 -0.877440
3.516124 12.750000 -0.961015
3.516124 12.800000 -1.044589
3.516124 12.850000 -1.128164
3.516124 12.900000 -1.211738
3.516124 12.950000 -1.321460
3.516124 13.000000 -1.431181
3.516124 13.050000 -1.540903
3.516124 13.100000 -1.650625
3.516124 13.150000 -1.768169
3.516124 13.200000 -1.885712
3.516124 13.250000 -2.003255
3.516124 13.300000 -2.120799
3.516124 13.350000 -2.172561
3.516124 13.400000 -2.224324
3.516124 13.450000 -2.276086
3.516124 13.500000 -2.327849
3.516124 13.550000 -2.296650
3.516124 13.600000 -2.265451
3.492747 11.000000 -1.056126
3.492747 11.050000 -1.031069
3.492747 11.100000 -1.006013
3.492747 11.150000 -0.983785
3.492747 11.200000 -0.961557
3.492747 11.250000 -0.939329
3.492747 11.300000 -0.917100
3.492747 11.350000 -0.897519
3.492747 11.400000 -0.877937
3.492747 11.450000 -0.858355
3.492747 11.500000 -0.838774
3.492747 11.550000 -0.821745
3.492747 11.600000 -0.804716
3.492747 11.650000 -0.787687
3.492747 11.700000 -0.770658
3.492747 11.750000 -0.756248
3.492747 11.800000 -0.741838
3.492747 11.850000 -0.727427
3.492747 11.900000 -0.713017
3.492747 11.950000 -0.701944
3.492747 12.000000 -0.690871
3.492747 12.050000 -0.679798
3.492747 12.100000 -0.668724
3.492747 12.150000 -0.664282
3.492747 12.200000 -0.659840
3.492747 12.250000 -0.655397
3.492747 12.300000 -0.650955
3.492747 12.350000 -0.663694
3.492747 12.400000 -0.676433
3.492747 12.450000 -0.689172
3.492747 12.500000 -0.701911
3.492747 12.550000 -0.748532
3.492747 12.600000 -0.795153
3.492747 12.650000 -0.841774
3.492747 12.700000 -0.888395
3.492747 12.750000 -0.972353
3.492747 12.800000 -1.056311
3.492747 12.850000 -1.140268
3.492747 12.900000 -1.224226
3.492747 12.950000 -1.333698
3.492747 13.000000 -1.443170
3.492747 13.050000 -1.552642
3.492747 13.100000 -1.662114
3.492747 13.150000 -1.778537
3.492747 13.200000 -1.894960
3.492747 13.250000 -2.011383
3.492747 13.300000 -2.127807
3.492747 13.350000 -2.177915
3.492747 13.400000 -2.228023
3.492747 13.450000 -2.278131
3.492747 13.500000 -2.328239
3.492747 13.550000 -2.297001
3.492747 13.600000 -2.265762
3.469729 11.000000 -1.061464
3.469729 11.050000 -1.036198
3.469729 11.100000 -1.010932
3.469729 11.150000 -0.988546
3.469729 11.200000 -0.966160
3.469729 11.250000 -0.943773
3.469729 11.300000 -0.921387
3.469729 11.350000 -0.901690
3.469729 11.400000 -0.881994
3.469729 11.450000 -0.862297
3.469729 11.500000 -0.842601
3.469729 11.550000 -0.825499
3.469729 11.600000 -0.808396
3.469729 11.650000 -0.791294
3.469729 11.700000 -0.774192
3.469729 11.750000 -0.759758
3.469729 11.800000 -0.745323
3.469729 11.850000 -0.730889
3.469729 11.900000 -0.716455
3.469729 11.950000 -0.705448
3.469729 12.000000 -0.694441
3.469729 12.050000 -0.683434
3.469729 12.100000 -0.672427
3.469729 12.150000 -0.668275
3.469729 12.200000 -0.664123
3.469729 12.250000 -0.659970
3.469729 12.300000 -0.655818
3.469729 12.350000 -0.669282
3.469729 12.400000 -0.682746
3.469729 12.450000 -0.696210
3.469729 12.500000 -0.709673
3.469729 12.550000 -0.757171
3.469729 12.600000 -0.804669
3.469729 12.650000 -0.852167
3.469729 12.700000 -0.899665
3.469729 12.750000 -0.983948
3.469729 12.800000 -1.068231
3.469729 12.850000 -1.152514
3.469729 12.900000 -1.236796
3.469729 12.950000 -1.346026
3.469729 13.000000 -1.455257
3.469729 13.050000 -1.564487
3.469729 13.100000 -1.673717
3.469729 13.150000 -1.789024
3.469729 13.200000 -1.904330
3.469729 13.250000 -2.019637
3.469729 13.300000 -2.134943
3.469729 13.350000 -2.183396
3.469729 13.400000 -2.231849
3.469729 13.450000 -2.280301
3.469729 13.500000 -2.328754
3.469729 13.550000 -2.297408
3.469729 13.600000 -2.266061
3.446711 11.000000 -1.066802
3.446711 11.050000 -1.041327
3.446711 11.100000 -1.015852
3.446711 11.150000 -0.993307
3.446711 11.200000 -0.970762
3.446711 11.250000 -0.948218
3.446711 11.300000 -0.925673
3.446711 11.350000 -0.905862
3.446711 11.400000 -0.886050
3.446711 11.450000 -0.866239
3.446711 11.500000 -0.846428
3.446711 11.550000 -0.829252
3.446711 11.600000 -0.812077
3.446711 11.650000 -0.794901
3.446711 11.700000 -0.777725
3.446711 11.750000 -0.763267
3.446711 11.800000 -0.748809
3.446711 11.850000 -0.734351
3.446711 11.900000 -0.719893
3.446711 11.950000 -0.708952
3.446711 12.000000 -0.698011
3.446711 12.050000 -0.687070
3.446711 12.100000 -0.676129
3.446711 12.150000 -0.672267
3.446711 12.200000 -0.668405
3.446711 12.250000 -0.664544
3.446711 12.300000 -0.660682
3.446711 12.350000 -0.674870
3.446711 12.400000 -0.689059
3.446711 12.450000 -0.703247
3.446711 12.500000 -0.717436
3.446711 12.550000 -0.765811
3.446711 12.600000 -0.814186
3.446711 12.650000 -0.862560
3.446711 12.700000 -0.910935
3.446711 12.750000 -0.995543
3.446711 12.800000 -1.080151
3.446711 12.850000 -1.164759
3.446711 12.900000 -1.249367
3.446711 12.950000 -1.358355
3.446711 13.000000 -1.467344
3.446711 13.050000 -1.576332
3.446711 13.100000 -1.685320
3.446711 13.150000 -1.799510
3.446711 13.200000 -1.913700
3.446711 13.250000 -2.027890
3.446711 13.300000 -2.142080
3.446711 13.350000 -2.188877
3.446711 13.400000 -2.235674
3.446711 13.450000 -2.282472
3.446711 13.500000 -2.329269
3.446711 13.550000 -2.297815
3.446711 13.600000 -2.266361
3.446711 13.650000 -2.234907
3.423694 11.000000 -1.072140
3.423694 11.050000 -1.046456
3.423694 11.100000 -1.020772
3.423694 11.150000 -0.998068
3.423694 11.200000 -0.975365
3.423694 11.250000 -0.952662
3.423694 11.300000 -0.929959
3.423694 11.350000 -0.910033
3.423694 11.400000 -0.890107
3.423694 11.450000 -0.870181
3.423694 11.500000 -0.850255
3.423694 11.550000 -0.833006
3.423694 11.600000 -0.815757
3.423694 11.650000 -0.798508
3.423694 11.700000 -0.781259
3.423694 11.750000 -0.766777
3.423694 11.800000 -0.752295
3.423694 11.850000 -0.737813
3.423694 11.900000 -0.723331
3.423694 11.950000 -0.712456
3.423694 12.000000 -0.701581
3.423694 12.050000 -0.690706
3.423694 12.100000 -0.679832
3.423694 12.150000 -0.676260
3.423694 12.200000 -0.672688
3.423694 12.250000 -0.669117
3.423694 12.300000 -0.665545
3.423694 12.350000 -0.680458
3.423694 12.400000 -0.695372
3.423694 12.450000 -0.710285
3.423694 12.500000 -0.725198
3.423694 12.550000 -0.774450
3.423694 12.600000 -0.823702
3.423694 12.650000 -0.872954
3.423694 12.700000 -0.922205
3.423694 12.750000 -1.007138
3.423694 12.800000 -1.092071
3.423694 12.850000 -1.177004
3.423694 12.900000 -1.261937
3.423694 12.950000 -1.370684
3.423694 13.000000 -1.479430
3.423694 13.050000 -1.588177
3.423694 13.100000 -1.696924
3.423694 13.150000 -1.809997
3.423694 13.200000 -1.923070
3.423694 13.250000 -2.036143
3.423694 13.300000 -2.149216
3.423694 13.350000 -2.194358
3.423694 13.400000 -2.239500
3.423694 13.450000 -2.284642
3.423694 13.500000 -2.329784
3.423694 13.550000 -2.298222
3.423694 13.600000 -2.266660
3.423694 13.650000 -2.235098
3.401029 11.000000 -1.078206
3.401029 11.050000 -1.052230
3.401029 11.100000 -1.026254
3.401029 11.150000 -1.003327
3.401029 11.200000 -0.980401
3.401029 11.250000 -0.957474
3.401029 11.300000 -0.934547
3.401029 11.350000 -0.914452
3.401029 11.400000 -0.894358
3.401029 11.450000 -0.874264
3.401029 11.500000 -0.854169
3.401029 11.550000 -0.836802
3.401029 11.600000 -0.819435
3.401029 11.650000 -0.802067
3.401029 11.700000 -0.784700
3.401029 11.750000 -0.770158
3.401029 11.800000 -0.755616
3.401029 11.850000 -0.741075
3.401029 11.900000 -0.726533
3.401029 11.950000 -0.715702
3.401029 12.000000 -0.704872
3.401029 12.050000 -0.694042
3.401029 12.100000 -0.683211
3.401029 12.150000 -0.679934
3.401029 12.200000 -0.676657
3.401029 12.250000 -0.673380
3.401029 12.300000 -0.670103
3.401029 12.350000 -0.685760
3.401029 12.400000 -0.701418
3.401029 12.450000 -0.717076
3.401029 12.500000 -0.732734
3.401029 12.550000 -0.782851
3.401029 12.600000 -0.832968
3.401029 12.650000 -0.883085
3.401029 12.700000 -0.933202
3.401029 12.750000 -1.018464
3.401029 12.800000 -1.103727
3.401029 12.850000 -1.188990
3.401029 12.900000 -1.274252
3.401029 12.950000 -1.382810
3.401029 13.000000 -1.491368
3.401029 13.050000 -1.599925
3.401029 13.100000 -1.708483
3.401029 13.150000 -1.820497
3.401029 13.200000 -1.932511
3.401029 13.250000 -2.044525
3.401029 13.300000 -2.156539
3.401029 13.350000 -2.200082
3.401029 13.400000 -2.243625
3.401029 13.450000 -2.287169
3.401029 13.500000 -2.330712
3.401029 13.550000 -2.298975
3.401029 13.600000 -2.267238
3.401029 13.650000 -2.235502
3.378365 11.000000 -1.084273
3.378365 11.050000 -1.058005
3.378365 11.100000 -1.031737
3.378365 11.150000 -1.008586
3.378365 11.200000 -0.985436
3.378365 11.250000 -0.962285
3.378365 11.300000 -0.939135
3.378365 11.350000 -0.918872
3.378365 11.400000 -0.898609
3.378365 11.450000 -0.878346
3.378365 11.500000 -0.858083
3.378365 11.550000 -0.840598
3.378365 11.600000 -0.823112
3.378365 11.650000 -0.805627
3.378365 11.700000 -0.788141
3.378365 11.750000 -0.773540
3.378365 11.800000 -0.758938
3.378365 11.850000 -0.744336
3.378365 11.900000 -0.729735
3.378365 11.950000 -0.718949
3.378365 12.000000 -0.708163
3.378365 12.050000 -0.697377
3.378365 12.100000 -0.686591
3.378365 12.150000 -0.683608
3.378365 12.200000 -0.680625
3.378365 12.250000 -0.677643
3.378365 12.300000 -0.674660
3.378365 12.350000 -0.691062
3.378365 12.400000 -0.707465
3.378365 12.450000 -0.723867
3.378365 12.500000 -0.740270
3.378365 12.550000 -0.791252
3.378365 12.600000 -0.842234
3.378365 12.650000 -0.893216
3.378365 12.700000 -0.944198
3.378365 12.750000 -1.029791
3.378365 12.800000 -1.115383
3.378365 12.850000 -1.200975
3.378365 12.900000 -1.286567
3.378365 12.950000 -1.394936
3.378365 13.000000 -1.503305
3.378365 13.050000 -1.611674
3.378365 13.100000 -1.720042
3.378365 13.150000 -1.830997
3.378365 13.200000 -1.941952
3.378365 13.250000 -2.052906
3.378365 13.300000 -2.163861
3.378365 13.350000 -2.205805
3.378365 13.400000 -2.247750
3.378365 13.450000 -2.289695
3.378365 13.500000 -2.331639
3.378365 13.550000 -2.299728
3.378365 13.600000 -2.267817
3.378365 13.650000 -2.235906
3.355701 11.000000 -1.090340
3.355701 11.050000 -1.063780
3.355701 11.100000 -1.037220
3.355701 11.150000 -1.013845
3.355701 11.200000 -0.990471
3.355701 11.250000 -0.967097
3.355701 11.300000 -0.943723
3.355701 11.350000 -0.923291
3.355701 11.400000 -0.902860
3.355701 11.450000 -0.882429
3.355701 11.500000 -0.861997
3.355701 11.550000 -0.844394
3.355701 11.600000 -0.826790
3.355701 11.650000 -0.809186
3.355701 11.700000 -0.791582
3.355701 11.750000 -0.776921
