#Average average specific black hole accretion rate (SBHAR) to specific star formation rate (SSFR) ratio as a function of halo peak mass (Mpeak) and redshift (z) from Trinity.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(SBHAR/SSFR)
1.356323 14.400000 0.944918
1.356323 14.450000 1.036789
1.356323 14.500000 1.128661
1.356323 14.550000 1.217470
1.356323 14.600000 1.306278
1.356323 14.650000 1.395087
1.356323 14.700000 1.483896
1.344126 11.000000 0.106068
1.344126 11.050000 0.087365
1.344126 11.100000 0.068661
1.344126 11.150000 0.055239
1.344126 11.200000 0.041818
1.344126 11.250000 0.028394
1.344126 11.300000 0.014973
1.344126 11.350000 0.004532
1.344126 11.400000 -0.005908
1.344126 11.450000 -0.016348
1.344126 11.500000 -0.026787
1.344126 11.550000 -0.035480
1.344126 11.600000 -0.044174
1.344126 11.650000 -0.052866
1.344126 11.700000 -0.061559
1.344126 11.750000 -0.068859
1.344126 11.800000 -0.076159
1.344126 11.850000 -0.083459
1.344126 11.900000 -0.090759
1.344126 11.950000 -0.097068
1.344126 12.000000 -0.103377
1.344126 12.050000 -0.109684
1.344126 12.100000 -0.115992
1.344126 12.150000 -0.122477
1.344126 12.200000 -0.128963
1.344126 12.250000 -0.135448
1.344126 12.300000 -0.141933
1.344126 12.350000 -0.149731
1.344126 12.400000 -0.157530
1.344126 12.450000 -0.165328
1.344126 12.500000 -0.173127
1.344126 12.550000 -0.183365
1.344126 12.600000 -0.193603
1.344126 12.650000 -0.203841
1.344126 12.700000 -0.214079
1.344126 12.750000 -0.228196
1.344126 12.800000 -0.242313
1.344126 12.850000 -0.256429
1.344126 12.900000 -0.270546
1.344126 12.950000 -0.289767
1.344126 13.000000 -0.308988
1.344126 13.050000 -0.328209
1.344126 13.100000 -0.347429
1.344126 13.150000 -0.369261
1.344126 13.200000 -0.391092
1.344126 13.250000 -0.412923
1.344126 13.300000 -0.434752
1.344126 13.350000 -0.442122
1.344126 13.400000 -0.449489
1.344126 13.450000 -0.456856
1.344126 13.500000 -0.464224
1.344126 13.550000 -0.425810
1.344126 13.600000 -0.387394
1.344126 13.650000 -0.348981
1.344126 13.700000 -0.310567
1.344126 13.750000 -0.229730
1.344126 13.800000 -0.148892
1.344126 13.850000 -0.068054
1.344126 13.900000 0.012783
1.344126 13.950000 0.107132
1.344126 14.000000 0.201480
1.344126 14.050000 0.295827
1.344126 14.100000 0.390176
1.344126 14.150000 0.484651
1.344126 14.200000 0.579128
1.344126 14.250000 0.673604
1.344126 14.300000 0.768079
1.344126 14.350000 0.859659
1.344126 14.400000 0.951237
1.344126 14.450000 1.042816
1.344126 14.500000 1.134394
1.344126 14.550000 1.222960
1.344126 14.600000 1.311525
1.344126 14.650000 1.400092
1.344126 14.700000 1.488657
1.332116 11.000000 0.103822
1.332116 11.050000 0.085269
1.332116 11.100000 0.066716
1.332116 11.150000 0.053388
1.332116 11.200000 0.040062
1.332116 11.250000 0.026734
1.332116 11.300000 0.013406
1.332116 11.350000 0.003016
1.332116 11.400000 -0.007373
1.332116 11.450000 -0.017763
1.332116 11.500000 -0.028152
1.332116 11.550000 -0.036820
1.332116 11.600000 -0.045487
1.332116 11.650000 -0.054155
1.332116 11.700000 -0.062823
1.332116 11.750000 -0.070105
1.332116 11.800000 -0.077389
1.332116 11.850000 -0.084672
1.332116 11.900000 -0.091956
1.332116 11.950000 -0.098261
1.332116 12.000000 -0.104566
1.332116 12.050000 -0.110872
1.332116 12.100000 -0.117177
1.332116 12.150000 -0.123679
1.332116 12.200000 -0.130181
1.332116 12.250000 -0.136682
1.332116 12.300000 -0.143184
1.332116 12.350000 -0.151012
1.332116 12.400000 -0.158840
1.332116 12.450000 -0.166669
1.332116 12.500000 -0.174498
1.332116 12.550000 -0.184777
1.332116 12.600000 -0.195054
1.332116 12.650000 -0.205334
1.332116 12.700000 -0.215613
1.332116 12.750000 -0.229768
1.332116 12.800000 -0.243924
1.332116 12.850000 -0.258080
1.332116 12.900000 -0.272237
1.332116 12.950000 -0.291424
1.332116 13.000000 -0.310612
1.332116 13.050000 -0.329799
1.332116 13.100000 -0.348987
1.332116 13.150000 -0.370464
1.332116 13.200000 -0.391941
1.332116 13.250000 -0.413418
1.332116 13.300000 -0.434896
1.332116 13.350000 -0.441193
1.332116 13.400000 -0.447491
1.332116 13.450000 -0.453789
1.332116 13.500000 -0.460086
1.332116 13.550000 -0.420554
1.332116 13.600000 -0.381023
1.332116 13.650000 -0.341491
1.332116 13.700000 -0.301959
1.332116 13.750000 -0.220988
1.332116 13.800000 -0.140017
1.332116 13.850000 -0.059046
1.332116 13.900000 0.021925
1.332116 13.950000 0.115965
1.332116 14.000000 0.210004
1.332116 14.050000 0.304045
1.332116 14.100000 0.398084
1.332116 14.150000 0.492230
1.332116 14.200000 0.586376
1.332116 14.250000 0.680523
1.332116 14.300000 0.774668
1.332116 14.350000 0.865967
1.332116 14.400000 0.957267
1.332116 14.450000 1.048565
1.332116 14.500000 1.139865
1.332116 14.550000 1.228188
1.332116 14.600000 1.316514
1.332116 14.650000 1.404838
1.332116 14.700000 1.493162
1.320107 11.000000 0.101576
1.320107 11.050000 0.083173
1.320107 11.100000 0.064770
1.320107 11.150000 0.051538
1.320107 11.200000 0.038306
1.320107 11.250000 0.025072
1.320107 11.300000 0.011840
1.320107 11.350000 0.001500
1.320107 11.400000 -0.008838
1.320107 11.450000 -0.019177
1.320107 11.500000 -0.029516
1.320107 11.550000 -0.038158
1.320107 11.600000 -0.046800
1.320107 11.650000 -0.055444
1.320107 11.700000 -0.064087
1.320107 11.750000 -0.071352
1.320107 11.800000 -0.078618
1.320107 11.850000 -0.085885
1.320107 11.900000 -0.093152
1.320107 11.950000 -0.099454
1.320107 12.000000 -0.105757
1.320107 12.050000 -0.112060
1.320107 12.100000 -0.118363
1.320107 12.150000 -0.124881
1.320107 12.200000 -0.131400
1.320107 12.250000 -0.137916
1.320107 12.300000 -0.144435
1.320107 12.350000 -0.152294
1.320107 12.400000 -0.160152
1.320107 12.450000 -0.168009
1.320107 12.500000 -0.175868
1.320107 12.550000 -0.186188
1.320107 12.600000 -0.196508
1.320107 12.650000 -0.206827
1.320107 12.700000 -0.217146
1.320107 12.750000 -0.231341
1.320107 12.800000 -0.245536
1.320107 12.850000 -0.259732
1.320107 12.900000 -0.273926
1.320107 12.950000 -0.293081
1.320107 13.000000 -0.312236
1.320107 13.050000 -0.331390
1.320107 13.100000 -0.350545
1.320107 13.150000 -0.371668
1.320107 13.200000 -0.392792
1.320107 13.250000 -0.413915
1.320107 13.300000 -0.435039
1.320107 13.350000 -0.440266
1.320107 13.400000 -0.445493
1.320107 13.450000 -0.450721
1.320107 13.500000 -0.455948
1.320107 13.550000 -0.415299
1.320107 13.600000 -0.374650
1.320107 13.650000 -0.334001
1.320107 13.700000 -0.293351
1.320107 13.750000 -0.212247
1.320107 13.800000 -0.131143
1.320107 13.850000 -0.050037
1.320107 13.900000 0.031066
1.320107 13.950000 0.124798
1.320107 14.000000 0.218529
1.320107 14.050000 0.312261
1.320107 14.100000 0.405992
1.320107 14.150000 0.499808
1.320107 14.200000 0.593624
1.320107 14.250000 0.687440
1.320107 14.300000 0.781256
1.320107 14.350000 0.872276
1.320107 14.400000 0.963296
1.320107 14.450000 1.054315
1.320107 14.500000 1.145335
1.320107 14.550000 1.233417
1.320107 14.600000 1.321500
1.320107 14.650000 1.409583
1.320107 14.700000 1.497666
1.308097 11.000000 0.099330
1.308097 11.050000 0.081078
1.308097 11.100000 0.062825
1.308097 11.150000 0.049688
1.308097 11.200000 0.036550
1.308097 11.250000 0.023411
1.308097 11.300000 0.010274
1.308097 11.350000 -0.000014
1.308097 11.400000 -0.010303
1.308097 11.450000 -0.020592
1.308097 11.500000 -0.030881
1.308097 11.550000 -0.039497
1.308097 11.600000 -0.048115
1.308097 11.650000 -0.056733
1.308097 11.700000 -0.065350
1.308097 11.750000 -0.072599
1.308097 11.800000 -0.079848
1.308097 11.850000 -0.087098
1.308097 11.900000 -0.094347
1.308097 11.950000 -0.100649
1.308097 12.000000 -0.106948
1.308097 12.050000 -0.113247
1.308097 12.100000 -0.119548
1.308097 12.150000 -0.126081
1.308097 12.200000 -0.132617
1.308097 12.250000 -0.139152
1.308097 12.300000 -0.145687
1.308097 12.350000 -0.153575
1.308097 12.400000 -0.161462
1.308097 12.450000 -0.169350
1.308097 12.500000 -0.177238
1.308097 12.550000 -0.187598
1.308097 12.600000 -0.197959
1.308097 12.650000 -0.208320
1.308097 12.700000 -0.218681
1.308097 12.750000 -0.232915
1.308097 12.800000 -0.247149
1.308097 12.850000 -0.261383
1.308097 12.900000 -0.275616
1.308097 12.950000 -0.294738
1.308097 13.000000 -0.313860
1.308097 13.050000 -0.332982
1.308097 13.100000 -0.352103
1.308097 13.150000 -0.372873
1.308097 13.200000 -0.393641
1.308097 13.250000 -0.414411
1.308097 13.300000 -0.435181
1.308097 13.350000 -0.439338
1.308097 13.400000 -0.443495
1.308097 13.450000 -0.447653
1.308097 13.500000 -0.451811
1.308097 13.550000 -0.410043
1.308097 13.600000 -0.368277
1.308097 13.650000 -0.326510
1.308097 13.700000 -0.284745
1.308097 13.750000 -0.203507
1.308097 13.800000 -0.122267
1.308097 13.850000 -0.041030
1.308097 13.900000 0.040209
1.308097 13.950000 0.133631
1.308097 14.000000 0.227055
1.308097 14.050000 0.320478
1.308097 14.100000 0.413900
1.308097 14.150000 0.507386
1.308097 14.200000 0.600873
1.308097 14.250000 0.694359
1.308097 14.300000 0.787844
1.308097 14.350000 0.878583
1.308097 14.400000 0.969325
1.308097 14.450000 1.060064
1.308097 14.500000 1.150805
1.308097 14.550000 1.238645
1.308097 14.600000 1.326488
1.308097 14.650000 1.414329
1.308097 14.700000 1.502169
1.296272 11.000000 0.097143
1.296272 11.050000 0.079043
1.296272 11.100000 0.060942
1.296272 11.150000 0.047897
1.296272 11.200000 0.034853
1.296272 11.250000 0.021809
1.296272 11.300000 0.008766
1.296272 11.350000 -0.001474
1.296272 11.400000 -0.011715
1.296272 11.450000 -0.021954
1.296272 11.500000 -0.032193
1.296272 11.550000 -0.040787
1.296272 11.600000 -0.049381
1.296272 11.650000 -0.057974
1.296272 11.700000 -0.066568
1.296272 11.750000 -0.073803
1.296272 11.800000 -0.081037
1.296272 11.850000 -0.088271
1.296272 11.900000 -0.095506
1.296272 11.950000 -0.101806
1.296272 12.000000 -0.108107
1.296272 12.050000 -0.114407
1.296272 12.100000 -0.120709
1.296272 12.150000 -0.127262
1.296272 12.200000 -0.133816
1.296272 12.250000 -0.140370
1.296272 12.300000 -0.146924
1.296272 12.350000 -0.154844
1.296272 12.400000 -0.162762
1.296272 12.450000 -0.170683
1.296272 12.500000 -0.178602
1.296272 12.550000 -0.189004
1.296272 12.600000 -0.199406
1.296272 12.650000 -0.209807
1.296272 12.700000 -0.220210
1.296272 12.750000 -0.234479
1.296272 12.800000 -0.248746
1.296272 12.850000 -0.263017
1.296272 12.900000 -0.277286
1.296272 12.950000 -0.296357
1.296272 13.000000 -0.315429
1.296272 13.050000 -0.334502
1.296272 13.100000 -0.353574
1.296272 13.150000 -0.373949
1.296272 13.200000 -0.394325
1.296272 13.250000 -0.414700
1.296272 13.300000 -0.435075
1.296272 13.350000 -0.438149
1.296272 13.400000 -0.441221
1.296272 13.450000 -0.444293
1.296272 13.500000 -0.447365
1.296272 13.550000 -0.404577
1.296272 13.600000 -0.361789
1.296272 13.650000 -0.319001
1.296272 13.700000 -0.276211
1.296272 13.750000 -0.194891
1.296272 13.800000 -0.113572
1.296272 13.850000 -0.032250
1.296272 13.900000 0.049069
1.296272 13.950000 0.142185
1.296272 14.000000 0.235301
1.296272 14.050000 0.328416
1.296272 14.100000 0.421531
1.296272 14.150000 0.514693
1.296272 14.200000 0.607855
1.296272 14.250000 0.701017
1.296272 14.300000 0.794180
1.296272 14.350000 0.884644
1.296272 14.400000 0.975108
1.296272 14.450000 1.065573
1.296272 14.500000 1.156038
1.296272 14.550000 1.243640
1.296272 14.600000 1.331244
1.296272 14.650000 1.418846
1.296272 14.700000 1.506450
1.284447 11.000000 0.094956
1.284447 11.050000 0.077008
1.284447 11.100000 0.059057
1.284447 11.150000 0.046109
1.284447 11.200000 0.033159
1.284447 11.250000 0.020208
1.284447 11.300000 0.007258
1.284447 11.350000 -0.002932
1.284447 11.400000 -0.013126
1.284447 11.450000 -0.023316
1.284447 11.500000 -0.033508
1.284447 11.550000 -0.042077
1.284447 11.600000 -0.050648
1.284447 11.650000 -0.059217
1.284447 11.700000 -0.067786
1.284447 11.750000 -0.075006
1.284447 11.800000 -0.082225
1.284447 11.850000 -0.089445
1.284447 11.900000 -0.096665
1.284447 11.950000 -0.102966
1.284447 12.000000 -0.109267
1.284447 12.050000 -0.115568
1.284447 12.100000 -0.121869
1.284447 12.150000 -0.128442
1.284447 12.200000 -0.135016
1.284447 12.250000 -0.141589
1.284447 12.300000 -0.148162
1.284447 12.350000 -0.156113
1.284447 12.400000 -0.164064
1.284447 12.450000 -0.172014
1.284447 12.500000 -0.179965
1.284447 12.550000 -0.190408
1.284447 12.600000 -0.200853
1.284447 12.650000 -0.211296
1.284447 12.700000 -0.221739
1.284447 12.750000 -0.236042
1.284447 12.800000 -0.250347
1.284447 12.850000 -0.264651
1.284447 12.900000 -0.278954
1.284447 12.950000 -0.297977
1.284447 13.000000 -0.317000
1.284447 13.050000 -0.336024
1.284447 13.100000 -0.355045
1.284447 13.150000 -0.375026
1.284447 13.200000 -0.395007
1.284447 13.250000 -0.414988
1.284447 13.300000 -0.434970
1.284447 13.350000 -0.436957
1.284447 13.400000 -0.438944
1.284447 13.450000 -0.440933
1.284447 13.500000 -0.442922
1.284447 13.550000 -0.399111
1.284447 13.600000 -0.355301
1.284447 13.650000 -0.311490
1.284447 13.700000 -0.267680
1.284447 13.750000 -0.186277
1.284447 13.800000 -0.104875
1.284447 13.850000 -0.023473
1.284447 13.900000 0.057930
1.284447 13.950000 0.150739
1.284447 14.000000 0.243547
1.284447 14.050000 0.336354
1.284447 14.100000 0.429163
1.284447 14.150000 0.522000
1.284447 14.200000 0.614838
1.284447 14.250000 0.707677
1.284447 14.300000 0.800515
1.284447 14.350000 0.890704
1.284447 14.400000 0.980893
1.284447 14.450000 1.071081
1.284447 14.500000 1.161271
1.284447 14.550000 1.248635
1.284447 14.600000 1.336000
1.284447 14.650000 1.423364
1.284447 14.700000 1.510728
1.272622 11.000000 0.092767
1.272622 11.050000 0.074971
1.272622 11.100000 0.057175
1.272622 11.150000 0.044319
1.272622 11.200000 0.031462
1.272622 11.250000 0.018607
1.272622 11.300000 0.005749
1.272622 11.350000 -0.004394
1.272622 11.400000 -0.014536
1.272622 11.450000 -0.024679
1.272622 11.500000 -0.034822
1.272622 11.550000 -0.043368
1.272622 11.600000 -0.051913
1.272622 11.650000 -0.060460
1.272622 11.700000 -0.069005
1.272622 11.750000 -0.076210
1.272622 11.800000 -0.083414
1.272622 11.850000 -0.090619
1.272622 11.900000 -0.097823
1.272622 11.950000 -0.104124
1.272622 12.000000 -0.110425
1.272622 12.050000 -0.116728
1.272622 12.100000 -0.123029
1.272622 12.150000 -0.129622
1.272622 12.200000 -0.136215
1.272622 12.250000 -0.142807
1.272622 12.300000 -0.149401
1.272622 12.350000 -0.157384
1.272622 12.400000 -0.165365
1.272622 12.450000 -0.173347
1.272622 12.500000 -0.181328
1.272622 12.550000 -0.191814
1.272622 12.600000 -0.202297
1.272622 12.650000 -0.212784
1.272622 12.700000 -0.223268
1.272622 12.750000 -0.237607
1.272622 12.800000 -0.251946
1.272622 12.850000 -0.266285
1.272622 12.900000 -0.280625
1.272622 12.950000 -0.299596
1.272622 13.000000 -0.318570
1.272622 13.050000 -0.337543
1.272622 13.100000 -0.356517
1.272622 13.150000 -0.376103
1.272622 13.200000 -0.395690
1.272622 13.250000 -0.415276
1.272622 13.300000 -0.434864
1.272622 13.350000 -0.435767
1.272622 13.400000 -0.436670
1.272622 13.450000 -0.437574
1.272622 13.500000 -0.438477
1.272622 13.550000 -0.393644
1.272622 13.600000 -0.348812
1.272622 13.650000 -0.303981
1.272622 13.700000 -0.259148
1.272622 13.750000 -0.177663
1.272622 13.800000 -0.096177
1.272622 13.850000 -0.014693
1.272622 13.900000 0.066792
1.272622 13.950000 0.159292
1.272622 14.000000 0.251792
1.272622 14.050000 0.344292
1.272622 14.100000 0.436792
1.272622 14.150000 0.529307
1.272622 14.200000 0.621820
1.272622 14.250000 0.714336
1.272622 14.300000 0.806851
1.272622 14.350000 0.896764
1.272622 14.400000 0.986676
1.272622 14.450000 1.076590
1.272622 14.500000 1.166504
1.272622 14.550000 1.253629
1.272622 14.600000 1.340756
1.272622 14.650000 1.427882
1.272622 14.700000 1.515006
1.272622 14.750000 1.599715
1.260978 11.000000 0.091005
1.260978 11.050000 0.073361
1.260978 11.100000 0.055717
1.260978 11.150000 0.042949
1.260978 11.200000 0.030182
1.260978 11.250000 0.017414
1.260978 11.300000 0.004647
1.260978 11.350000 -0.005455
1.260978 11.400000 -0.015556
1.260978 11.450000 -0.025658
1.260978 11.500000 -0.035759
1.260978 11.550000 -0.044290
1.260978 11.600000 -0.052820
1.260978 11.650000 -0.061350
1.260978 11.700000 -0.069882
1.260978 11.750000 -0.077083
1.260978 11.800000 -0.084284
1.260978 11.850000 -0.091485
1.260978 11.900000 -0.098686
1.260978 11.950000 -0.105002
1.260978 12.000000 -0.111320
1.260978 12.050000 -0.117637
1.260978 12.100000 -0.123954
1.260978 12.150000 -0.130577
1.260978 12.200000 -0.137200
1.260978 12.250000 -0.143825
1.260978 12.300000 -0.150450
1.260978 12.350000 -0.158469
1.260978 12.400000 -0.166488
1.260978 12.450000 -0.174508
1.260978 12.500000 -0.182527
1.260978 12.550000 -0.193053
1.260978 12.600000 -0.203580
1.260978 12.650000 -0.214106
1.260978 12.700000 -0.224632
1.260978 12.750000 -0.238996
1.260978 12.800000 -0.253362
1.260978 12.850000 -0.267725
1.260978 12.900000 -0.282091
1.260978 12.950000 -0.300987
1.260978 13.000000 -0.319883
1.260978 13.050000 -0.338779
1.260978 13.100000 -0.357675
1.260978 13.150000 -0.376814
1.260978 13.200000 -0.395954
1.260978 13.250000 -0.415092
1.260978 13.300000 -0.434230
1.260978 13.350000 -0.434040
1.260978 13.400000 -0.433852
1.260978 13.450000 -0.433661
1.260978 13.500000 -0.433471
1.260978 13.550000 -0.387732
1.260978 13.600000 -0.341993
1.260978 13.650000 -0.296255
1.260978 13.700000 -0.250516
1.260978 13.750000 -0.169015
1.260978 13.800000 -0.087514
1.260978 13.850000 -0.006015
1.260978 13.900000 0.075484
1.260978 13.950000 0.167666
1.260978 14.000000 0.259847
1.260978 14.050000 0.352029
1.260978 14.100000 0.444211
1.260978 14.150000 0.536401
1.260978 14.200000 0.628594
1.260978 14.250000 0.720784
1.260978 14.300000 0.812974
1.260978 14.350000 0.902614
1.260978 14.400000 0.992253
1.260978 14.450000 1.081892
1.260978 14.500000 1.171531
1.260978 14.550000 1.258419
1.260978 14.600000 1.345309
1.260978 14.650000 1.432197
1.260978 14.700000 1.519087
1.260978 14.750000 1.603589
1.249335 11.000000 0.089241
1.249335 11.050000 0.071751
1.249335 11.100000 0.054258
1.249335 11.150000 0.041580
1.249335 11.200000 0.028902
1.249335 11.250000 0.016222
1.249335 11.300000 0.003545
1.249335 11.350000 -0.006516
1.249335 11.400000 -0.016576
1.249335 11.450000 -0.026636
1.249335 11.500000 -0.036697
1.249335 11.550000 -0.045213
1.249335 11.600000 -0.053728
1.249335 11.650000 -0.062243
1.249335 11.700000 -0.070759
1.249335 11.750000 -0.077956
1.249335 11.800000 -0.085153
1.249335 11.850000 -0.092351
1.249335 11.900000 -0.099549
1.249335 11.950000 -0.105881
1.249335 12.000000 -0.112215
1.249335 12.050000 -0.118545
1.249335 12.100000 -0.124878
1.249335 12.150000 -0.131534
1.249335 12.200000 -0.138188
1.249335 12.250000 -0.144844
1.249335 12.300000 -0.151498
1.249335 12.350000 -0.159555
1.249335 12.400000 -0.167611
1.249335 12.450000 -0.175669
1.249335 12.500000 -0.183726
1.249335 12.550000 -0.194294
1.249335 12.600000 -0.204862
1.249335 12.650000 -0.215428
1.249335 12.700000 -0.225996
1.249335 12.750000 -0.240386
1.249335 12.800000 -0.254777
1.249335 12.850000 -0.269168
1.249335 12.900000 -0.283557
1.249335 12.950000 -0.302378
1.249335 13.000000 -0.321196
1.249335 13.050000 -0.340014
1.249335 13.100000 -0.358833
1.249335 13.150000 -0.377526
1.249335 13.200000 -0.396217
1.249335 13.250000 -0.414908
1.249335 13.300000 -0.433599
1.249335 13.350000 -0.432316
1.249335 13.400000 -0.431032
1.249335 13.450000 -0.429749
1.249335 13.500000 -0.428466
1.249335 13.550000 -0.381820
1.249335 13.600000 -0.335174
1.249335 13.650000 -0.288528
1.249335 13.700000 -0.241883
1.249335 13.750000 -0.160368
1.249335 13.800000 -0.078852
1.249335 13.850000 0.002662
1.249335 13.900000 0.084177
1.249335 13.950000 0.176041
1.249335 14.000000 0.267904
1.249335 14.050000 0.359767
1.249335 14.100000 0.451630
1.249335 14.150000 0.543497
1.249335 14.200000 0.635365
1.249335 14.250000 0.727233
1.249335 14.300000 0.819101
1.249335 14.350000 0.908465
1.249335 14.400000 0.997829
1.249335 14.450000 1.087194
1.249335 14.500000 1.176558
1.249335 14.550000 1.263210
1.249335 14.600000 1.349862
1.249335 14.650000 1.436513
1.249335 14.700000 1.523165
1.249335 14.750000 1.607466
