#Median black hole mass (Mbh_median) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(Mbh_median)[Msun]
0.268113 13.150000 8.624781
0.268113 13.200000 8.640378
0.268113 13.250000 8.655975
0.268113 13.300000 8.671571
0.268113 13.350000 8.686325
0.268113 13.400000 8.701079
0.268113 13.450000 8.715833
0.268113 13.500000 8.730587
0.268113 13.550000 8.744963
0.268113 13.600000 8.759339
0.268113 13.650000 8.773715
0.268113 13.700000 8.788091
0.268113 13.750000 8.802428
0.268113 13.800000 8.816765
0.268113 13.850000 8.831101
0.268113 13.900000 8.845438
0.268113 13.950000 8.859980
0.268113 14.000000 8.874522
0.268113 14.050000 8.889063
0.268113 14.100000 8.903605
0.268113 14.150000 8.918514
0.268113 14.200000 8.933422
0.268113 14.250000 8.948331
0.268113 14.300000 8.963240
0.268113 14.350000 8.978590
0.268113 14.400000 8.993940
0.268113 14.450000 9.009290
0.268113 14.500000 9.024641
0.268113 14.550000 9.040407
0.268113 14.600000 9.056173
0.268113 14.650000 9.071939
0.268113 14.700000 9.087706
0.268113 14.750000 9.103753
0.268113 14.800000 9.119800
0.268113 14.850000 9.135847
0.268113 14.900000 9.151894
0.268113 14.950000 9.167986
0.261548 11.000000 5.628826
0.261548 11.050000 5.802133
0.261548 11.100000 5.975440
0.261548 11.150000 6.137724
0.261548 11.200000 6.300008
0.261548 11.250000 6.462291
0.261548 11.300000 6.624575
0.261548 11.350000 6.762910
0.261548 11.400000 6.901246
0.261548 11.450000 7.039581
0.261548 11.500000 7.177917
0.261548 11.550000 7.282942
0.261548 11.600000 7.387967
0.261548 11.650000 7.492993
0.261548 11.700000 7.598018
0.261548 11.750000 7.671843
0.261548 11.800000 7.745668
0.261548 11.850000 7.819493
0.261548 11.900000 7.893318
0.261548 11.950000 7.945221
0.261548 12.000000 7.997124
0.261548 12.050000 8.049026
0.261548 12.100000 8.100929
0.261548 12.150000 8.138893
0.261548 12.200000 8.176858
0.261548 12.250000 8.214822
0.261548 12.300000 8.252786
0.261548 12.350000 8.281857
0.261548 12.400000 8.310927
0.261548 12.450000 8.339997
0.261548 12.500000 8.369068
0.261548 12.550000 8.392354
0.261548 12.600000 8.415639
0.261548 12.650000 8.438925
0.261548 12.700000 8.462211
0.261548 12.750000 8.481723
0.261548 12.800000 8.501235
0.261548 12.850000 8.520747
0.261548 12.900000 8.540259
0.261548 12.950000 8.557351
0.261548 13.000000 8.574443
0.261548 13.050000 8.591534
0.261548 13.100000 8.608626
0.261548 13.150000 8.624227
0.261548 13.200000 8.639827
0.261548 13.250000 8.655428
0.261548 13.300000 8.671029
0.261548 13.350000 8.685790
0.261548 13.400000 8.700551
0.261548 13.450000 8.715312
0.261548 13.500000 8.730073
0.261548 13.550000 8.744458
0.261548 13.600000 8.758844
0.261548 13.650000 8.773230
0.261548 13.700000 8.787615
0.261548 13.750000 8.801964
0.261548 13.800000 8.816313
0.261548 13.850000 8.830661
0.261548 13.900000 8.845010
0.261548 13.950000 8.859565
0.261548 14.000000 8.874121
0.261548 14.050000 8.888676
0.261548 14.100000 8.903232
0.261548 14.150000 8.918155
0.261548 14.200000 8.933079
0.261548 14.250000 8.948003
0.261548 14.300000 8.962926
0.261548 14.350000 8.978292
0.261548 14.400000 8.993658
0.261548 14.450000 9.009024
0.261548 14.500000 9.024390
0.261548 14.550000 9.040172
0.261548 14.600000 9.055954
0.261548 14.650000 9.071736
0.261548 14.700000 9.087518
0.261548 14.750000 9.103581
0.261548 14.800000 9.119643
0.261548 14.850000 9.135706
0.261548 14.900000 9.151768
0.261548 14.950000 9.167875
0.255085 11.000000 5.631380
0.255085 11.050000 5.804492
0.255085 11.100000 5.977604
0.255085 11.150000 6.139665
0.255085 11.200000 6.301726
0.255085 11.250000 6.463787
0.255085 11.300000 6.625847
0.255085 11.350000 6.763990
0.255085 11.400000 6.902132
0.255085 11.450000 7.040274
0.255085 11.500000 7.178416
0.255085 11.550000 7.283317
0.255085 11.600000 7.388219
0.255085 11.650000 7.493120
0.255085 11.700000 7.598021
0.255085 11.750000 7.671783
0.255085 11.800000 7.745545
0.255085 11.850000 7.819306
0.255085 11.900000 7.893068
0.255085 11.950000 7.944938
0.255085 12.000000 7.996807
0.255085 12.050000 8.048676
0.255085 12.100000 8.100545
0.255085 12.150000 8.138489
0.255085 12.200000 8.176433
0.255085 12.250000 8.214378
0.255085 12.300000 8.252322
0.255085 12.350000 8.281380
0.255085 12.400000 8.310438
0.255085 12.450000 8.339496
0.255085 12.500000 8.368555
0.255085 12.550000 8.391834
0.255085 12.600000 8.415114
0.255085 12.650000 8.438393
0.255085 12.700000 8.461673
0.255085 12.750000 8.481183
0.255085 12.800000 8.500694
0.255085 12.850000 8.520204
0.255085 12.900000 8.539714
0.255085 12.950000 8.556808
0.255085 13.000000 8.573901
0.255085 13.050000 8.590994
0.255085 13.100000 8.608088
0.255085 13.150000 8.623693
0.255085 13.200000 8.639299
0.255085 13.250000 8.654904
0.255085 13.300000 8.670510
0.255085 13.350000 8.685278
0.255085 13.400000 8.700047
0.255085 13.450000 8.714815
0.255085 13.500000 8.729584
0.255085 13.550000 8.743979
0.255085 13.600000 8.758375
0.255085 13.650000 8.772770
0.255085 13.700000 8.787166
0.255085 13.750000 8.801526
0.255085 13.800000 8.815887
0.255085 13.850000 8.830248
0.255085 13.900000 8.844608
0.255085 13.950000 8.859178
0.255085 14.000000 8.873747
0.255085 14.050000 8.888316
0.255085 14.100000 8.902885
0.255085 14.150000 8.917824
0.255085 14.200000 8.932762
0.255085 14.250000 8.947701
0.255085 14.300000 8.962639
0.255085 14.350000 8.978020
0.255085 14.400000 8.993402
0.255085 14.450000 9.008783
0.255085 14.500000 9.024164
0.255085 14.550000 9.039962
0.255085 14.600000 9.055760
0.255085 14.650000 9.071557
0.255085 14.700000 9.087355
0.255085 14.750000 9.103433
0.255085 14.800000 9.119510
0.255085 14.850000 9.135588
0.255085 14.900000 9.151665
0.255085 14.950000 9.167786
0.248622 11.000000 5.633933
0.248622 11.050000 5.806850
0.248622 11.100000 5.979768
0.248622 11.150000 6.141606
0.248622 11.200000 6.303444
0.248622 11.250000 6.465282
0.248622 11.300000 6.627120
0.248622 11.350000 6.765069
0.248622 11.400000 6.903018
0.248622 11.450000 7.040967
0.248622 11.500000 7.178916
0.248622 11.550000 7.283693
0.248622 11.600000 7.388470
0.248622 11.650000 7.493247
0.248622 11.700000 7.598024
0.248622 11.750000 7.671723
0.248622 11.800000 7.745421
0.248622 11.850000 7.819120
0.248622 11.900000 7.892818
0.248622 11.950000 7.944654
0.248622 12.000000 7.996490
0.248622 12.050000 8.048326
0.248622 12.100000 8.100162
0.248622 12.150000 8.138085
0.248622 12.200000 8.176009
0.248622 12.250000 8.213933
0.248622 12.300000 8.251857
0.248622 12.350000 8.280903
0.248622 12.400000 8.309949
0.248622 12.450000 8.338995
0.248622 12.500000 8.368042
0.248622 12.550000 8.391315
0.248622 12.600000 8.414588
0.248622 12.650000 8.437862
0.248622 12.700000 8.461135
0.248622 12.750000 8.480644
0.248622 12.800000 8.500152
0.248622 12.850000 8.519661
0.248622 12.900000 8.539169
0.248622 12.950000 8.556264
0.248622 13.000000 8.573360
0.248622 13.050000 8.590455
0.248622 13.100000 8.607550
0.248622 13.150000 8.623160
0.248622 13.200000 8.638770
0.248622 13.250000 8.654380
0.248622 13.300000 8.669991
0.248622 13.350000 8.684767
0.248622 13.400000 8.699542
0.248622 13.450000 8.714318
0.248622 13.500000 8.729094
0.248622 13.550000 8.743500
0.248622 13.600000 8.757905
0.248622 13.650000 8.772311
0.248622 13.700000 8.786716
0.248622 13.750000 8.801089
0.248622 13.800000 8.815462
0.248622 13.850000 8.829834
0.248622 13.900000 8.844207
0.248622 13.950000 8.858790
0.248622 14.000000 8.873373
0.248622 14.050000 8.887956
0.248622 14.100000 8.902539
0.248622 14.150000 8.917492
0.248622 14.200000 8.932445
0.248622 14.250000 8.947399
0.248622 14.300000 8.962352
0.248622 14.350000 8.977749
0.248622 14.400000 8.993145
0.248622 14.450000 9.008542
0.248622 14.500000 9.023939
0.248622 14.550000 9.039752
0.248622 14.600000 9.055565
0.248622 14.650000 9.071379
0.248622 14.700000 9.087192
0.248622 14.750000 9.103284
0.248622 14.800000 9.119377
0.248622 14.850000 9.135470
0.248622 14.900000 9.151562
0.248622 14.950000 9.167697
0.242158 11.000000 5.636486
0.242158 11.050000 5.809209
0.242158 11.100000 5.981931
0.242158 11.150000 6.143547
0.242158 11.200000 6.305162
0.242158 11.250000 6.466777
0.242158 11.300000 6.628393
0.242158 11.350000 6.766148
0.242158 11.400000 6.903904
0.242158 11.450000 7.041660
0.242158 11.500000 7.179415
0.242158 11.550000 7.284068
0.242158 11.600000 7.388721
0.242158 11.650000 7.493374
0.242158 11.700000 7.598027
0.242158 11.750000 7.671663
0.242158 11.800000 7.745298
0.242158 11.850000 7.818933
0.242158 11.900000 7.892568
0.242158 11.950000 7.944371
0.242158 12.000000 7.996173
0.242158 12.050000 8.047975
0.242158 12.100000 8.099778
0.242158 12.150000 8.137681
0.242158 12.200000 8.175585
0.242158 12.250000 8.213488
0.242158 12.300000 8.251392
0.242158 12.350000 8.280426
0.242158 12.400000 8.309460
0.242158 12.450000 8.338494
0.242158 12.500000 8.367528
0.242158 12.550000 8.390796
0.242158 12.600000 8.414063
0.242158 12.650000 8.437330
0.242158 12.700000 8.460597
0.242158 12.750000 8.480104
0.242158 12.800000 8.499611
0.242158 12.850000 8.519118
0.242158 12.900000 8.538624
0.242158 12.950000 8.555721
0.242158 13.000000 8.572818
0.242158 13.050000 8.589915
0.242158 13.100000 8.607012
0.242158 13.150000 8.622627
0.242158 13.200000 8.638242
0.242158 13.250000 8.653857
0.242158 13.300000 8.669472
0.242158 13.350000 8.684255
0.242158 13.400000 8.699038
0.242158 13.450000 8.713822
0.242158 13.500000 8.728605
0.242158 13.550000 8.743020
0.242158 13.600000 8.757436
0.242158 13.650000 8.771851
0.242158 13.700000 8.786267
0.242158 13.750000 8.800651
0.242158 13.800000 8.815036
0.242158 13.850000 8.829421
0.242158 13.900000 8.843806
0.242158 13.950000 8.858402
0.242158 14.000000 8.872999
0.242158 14.050000 8.887595
0.242158 14.100000 8.902192
0.242158 14.150000 8.917160
0.242158 14.200000 8.932128
0.242158 14.250000 8.947096
0.242158 14.300000 8.962065
0.242158 14.350000 8.977477
0.242158 14.400000 8.992889
0.242158 14.450000 9.008301
0.242158 14.500000 9.023714
0.242158 14.550000 9.039542
0.242158 14.600000 9.055371
0.242158 14.650000 9.071200
0.242158 14.700000 9.087028
0.242158 14.750000 9.103136
0.242158 14.800000 9.119244
0.242158 14.850000 9.135352
0.242158 14.900000 9.151459
0.242158 14.950000 9.167609
0.235794 11.000000 5.638903
0.235794 11.050000 5.811421
0.235794 11.100000 5.983938
0.235794 11.150000 6.145331
0.235794 11.200000 6.306724
0.235794 11.250000 6.468117
0.235794 11.300000 6.629510
0.235794 11.350000 6.767080
0.235794 11.400000 6.904651
0.235794 11.450000 7.042221
0.235794 11.500000 7.179791
0.235794 11.550000 7.284331
0.235794 11.600000 7.388871
0.235794 11.650000 7.493411
0.235794 11.700000 7.597951
0.235794 11.750000 7.671532
0.235794 11.800000 7.745113
0.235794 11.850000 7.818694
0.235794 11.900000 7.892275
0.235794 11.950000 7.944050
0.235794 12.000000 7.995825
0.235794 12.050000 8.047600
0.235794 12.100000 8.099375
0.235794 12.150000 8.137262
0.235794 12.200000 8.175149
0.235794 12.250000 8.213037
0.235794 12.300000 8.250924
0.235794 12.350000 8.279948
0.235794 12.400000 8.308973
0.235794 12.450000 8.337997
0.235794 12.500000 8.367022
0.235794 12.550000 8.390284
0.235794 12.600000 8.413547
0.235794 12.650000 8.436810
0.235794 12.700000 8.460073
0.235794 12.750000 8.479579
0.235794 12.800000 8.499085
0.235794 12.850000 8.518591
0.235794 12.900000 8.538097
0.235794 12.950000 8.555197
0.235794 13.000000 8.572296
0.235794 13.050000 8.589396
0.235794 13.100000 8.606495
0.235794 13.150000 8.622115
0.235794 13.200000 8.637735
0.235794 13.250000 8.653356
0.235794 13.300000 8.668976
0.235794 13.350000 8.683767
0.235794 13.400000 8.698559
0.235794 13.450000 8.713350
0.235794 13.500000 8.728141
0.235794 13.550000 8.742567
0.235794 13.600000 8.756992
0.235794 13.650000 8.771418
0.235794 13.700000 8.785843
0.235794 13.750000 8.800240
0.235794 13.800000 8.814637
0.235794 13.850000 8.829034
0.235794 13.900000 8.843431
0.235794 13.950000 8.858041
0.235794 14.000000 8.872651
0.235794 14.050000 8.887262
0.235794 14.100000 8.901872
0.235794 14.150000 8.916855
0.235794 14.200000 8.931838
0.235794 14.250000 8.946821
0.235794 14.300000 8.961803
0.235794 14.350000 8.977231
0.235794 14.400000 8.992658
0.235794 14.450000 9.008086
0.235794 14.500000 9.023513
0.235794 14.550000 9.039357
0.235794 14.600000 9.055201
0.235794 14.650000 9.071045
0.235794 14.700000 9.086889
0.235794 14.750000 9.103011
0.235794 14.800000 9.119134
0.235794 14.850000 9.135257
0.235794 14.900000 9.151379
0.235794 14.950000 9.167542
0.229430 11.000000 5.641319
0.229430 11.050000 5.813633
0.229430 11.100000 5.985946
0.229430 11.150000 6.147116
0.229430 11.200000 6.308286
0.229430 11.250000 6.469456
0.229430 11.300000 6.630626
0.229430 11.350000 6.768012
0.229430 11.400000 6.905397
0.229430 11.450000 7.042782
0.229430 11.500000 7.180168
0.229430 11.550000 7.284595
0.229430 11.600000 7.389021
0.229430 11.650000 7.493448
0.229430 11.700000 7.597875
0.229430 11.750000 7.671402
0.229430 11.800000 7.744929
0.229430 11.850000 7.818455
0.229430 11.900000 7.891982
0.229430 11.950000 7.943730
0.229430 12.000000 7.995477
0.229430 12.050000 8.047225
0.229430 12.100000 8.098972
0.229430 12.150000 8.136843
0.229430 12.200000 8.174714
0.229430 12.250000 8.212585
0.229430 12.300000 8.250456
0.229430 12.350000 8.279470
0.229430 12.400000 8.308485
0.229430 12.450000 8.337500
0.229430 12.500000 8.366515
0.229430 12.550000 8.389773
0.229430 12.600000 8.413031
0.229430 12.650000 8.436290
0.229430 12.700000 8.459548
0.229430 12.750000 8.479053
0.229430 12.800000 8.498559
0.229430 12.850000 8.518065
0.229430 12.900000 8.537570
0.229430 12.950000 8.554672
0.229430 13.000000 8.571774
0.229430 13.050000 8.588876
0.229430 13.100000 8.605978
0.229430 13.150000 8.621604
0.229430 13.200000 8.637229
0.229430 13.250000 8.652855
0.229430 13.300000 8.668481
0.229430 13.350000 8.683280
0.229430 13.400000 8.698079
0.229430 13.450000 8.712878
0.229430 13.500000 8.727677
0.229430 13.550000 8.742113
0.229430 13.600000 8.756549
0.229430 13.650000 8.770984
0.229430 13.700000 8.785420
0.229430 13.750000 8.799829
0.229430 13.800000 8.814238
0.229430 13.850000 8.828647
0.229430 13.900000 8.843056
0.229430 13.950000 8.857680
0.229430 14.000000 8.872304
0.229430 14.050000 8.886928
0.229430 14.100000 8.901552
0.229430 14.150000 8.916550
0.229430 14.200000 8.931547
0.229430 14.250000 8.946545
0.229430 14.300000 8.961542
0.229430 14.350000 8.976985
0.229430 14.400000 8.992427
0.229430 14.450000 9.007870
0.229430 14.500000 9.023313
0.229430 14.550000 9.039172
0.229430 14.600000 9.055031
0.229430 14.650000 9.070890
0.229430 14.700000 9.086749
0.229430 14.750000 9.102887
0.229430 14.800000 9.119024
0.229430 14.850000 9.135162
0.229430 14.900000 9.151299
0.229430 14.950000 9.167476
0.223066 11.000000 5.643736
0.223066 11.050000 5.815844
0.223066 11.100000 5.987953
0.223066 11.150000 6.148901
0.223066 11.200000 6.309848
0.223066 11.250000 6.470796
0.223066 11.300000 6.631743
0.223066 11.350000 6.768943
0.223066 11.400000 6.906144
0.223066 11.450000 7.043344
0.223066 11.500000 7.180544
0.223066 11.550000 7.284858
0.223066 11.600000 7.389172
0.223066 11.650000 7.493485
0.223066 11.700000 7.597799
0.223066 11.750000 7.671271
0.223066 11.800000 7.744744
0.223066 11.850000 7.818216
0.223066 11.900000 7.891689
0.223066 11.950000 7.943409
0.223066 12.000000 7.995129
0.223066 12.050000 8.046849
0.223066 12.100000 8.098569
0.223066 12.150000 8.136424
0.223066 12.200000 8.174278
0.223066 12.250000 8.212133
0.223066 12.300000 8.249987
0.223066 12.350000 8.278993
0.223066 12.400000 8.307998
0.223066 12.450000 8.337003
0.223066 12.500000 8.366009
0.223066 12.550000 8.389262
0.223066 12.600000 8.412516
0.223066 12.650000 8.435769
0.223066 12.700000 8.459023
0.223066 12.750000 8.478528
0.223066 12.800000 8.498033
0.223066 12.850000 8.517538
0.223066 12.900000 8.537043
0.223066 12.950000 8.554148
0.223066 13.000000 8.571252
0.223066 13.050000 8.588357
0.223066 13.100000 8.605461
0.223066 13.150000 8.621092
0.223066 13.200000 8.636723
0.223066 13.250000 8.652354
0.223066 13.300000 8.667985
0.223066 13.350000 8.682792
0.223066 13.400000 8.697599
0.223066 13.450000 8.712406
0.223066 13.500000 8.727213
0.223066 13.550000 8.741659
0.223066 13.600000 8.756105
0.223066 13.650000 8.770551
0.223066 13.700000 8.784997
0.223066 13.750000 8.799418
0.223066 13.800000 8.813839
0.223066 13.850000 8.828260
0.223066 13.900000 8.842681
0.223066 13.950000 8.857319
0.223066 14.000000 8.871957
0.223066 14.050000 8.886594
0.223066 14.100000 8.901232
0.223066 14.150000 8.916244
0.223066 14.200000 8.931256
0.223066 14.250000 8.946269
0.223066 14.300000 8.961281
0.223066 14.350000 8.976739
0.223066 14.400000 8.992197
0.223066 14.450000 9.007654
0.223066 14.500000 9.023112
0.223066 14.550000 9.038987
0.223066 14.600000 9.054861
0.223066 14.650000 9.070735
0.223066 14.700000 9.086610
0.223066 14.750000 9.102762
0.223066 14.800000 9.118914
0.223066 14.850000 9.135067
0.223066 14.900000 9.151219
0.223066 14.950000 9.167410
0.216800 11.000000 5.646031
0.216800 11.050000 5.817926
0.216800 11.100000 5.989820
0.216800 11.150000 6.150545
0.216800 11.200000 6.311270
0.216800 11.250000 6.471995
0.216800 11.300000 6.632720
0.216800 11.350000 6.769743
0.216800 11.400000 6.906766
0.216800 11.450000 7.043789
0.216800 11.500000 7.180812
0.216800 11.550000 7.285023
0.216800 11.600000 7.389233
0.216800 11.650000 7.493444
0.216800 11.700000 7.597655
0.216800 11.750000 7.671081
0.216800 11.800000 7.744507
0.216800 11.850000 7.817934
0.216800 11.900000 7.891360
0.216800 11.950000 7.943058
0.216800 12.000000 7.994757
0.216800 12.050000 8.046455
0.216800 12.100000 8.098153
0.216800 12.150000 8.135995
0.216800 12.200000 8.173836
0.216800 12.250000 8.211678
0.216800 12.300000 8.249520
0.216800 12.350000 8.278518
0.216800 12.400000 8.307516
0.216800 12.450000 8.336514
0.216800 12.500000 8.365512
0.216800 12.550000 8.388762
0.216800 12.600000 8.412013
0.216800 12.650000 8.435263
0.216800 12.700000 8.458514
0.216800 12.750000 8.478020
0.216800 12.800000 8.497525
0.216800 12.850000 8.517031
0.216800 12.900000 8.536536
0.216800 12.950000 8.553644
0.216800 13.000000 8.570752
0.216800 13.050000 8.587860
0.216800 13.100000 8.604967
0.216800 13.150000 8.620604
0.216800 13.200000 8.636241
0.216800 13.250000 8.651878
0.216800 13.300000 8.667515
0.216800 13.350000 8.682330
0.216800 13.400000 8.697145
0.216800 13.450000 8.711960
0.216800 13.500000 8.726776
0.216800 13.550000 8.741232
0.216800 13.600000 8.755688
0.216800 13.650000 8.770145
0.216800 13.700000 8.784601
0.216800 13.750000 8.799034
0.216800 13.800000 8.813468
0.216800 13.850000 8.827901
0.216800 13.900000 8.842335
0.216800 13.950000 8.856986
0.216800 14.000000 8.871637
0.216800 14.050000 8.886289
0.216800 14.100000 8.900940
0.216800 14.150000 8.915967
0.216800 14.200000 8.930994
0.216800 14.250000 8.946020
0.216800 14.300000 8.961047
0.216800 14.350000 8.976520
0.216800 14.400000 8.991993
0.216800 14.450000 9.007466
0.216800 14.500000 9.022939
0.216800 14.550000 9.038828
0.216800 14.600000 9.054718
0.216800 14.650000 9.070607
0.216800 14.700000 9.086496
0.216800 14.750000 9.102663
0.216800 14.800000 9.118830
0.216800 14.850000 9.134997
0.216800 14.900000 9.151164
0.216800 14.950000 9.167368
0.210534 11.000000 5.648327
0.210534 11.050000 5.820007
0.210534 11.100000 5.991687
0.210534 11.150000 6.152189
0.210534 11.200000 6.312692
0.210534 11.250000 6.473194
0.210534 11.300000 6.633697
0.210534 11.350000 6.770543
0.210534 11.400000 6.907388
0.210534 11.450000 7.044234
0.210534 11.500000 7.181080
0.210534 11.550000 7.285187
0.210534 11.600000 7.389295
0.210534 11.650000 7.493402
0.210534 11.700000 7.597510
0.210534 11.750000 7.670890
0.210534 11.800000 7.744271
0.210534 11.850000 7.817651
0.210534 11.900000 7.891032
0.210534 11.950000 7.942708
0.210534 12.000000 7.994384
0.210534 12.050000 8.046060
0.210534 12.100000 8.097737
0.210534 12.150000 8.135565
0.210534 12.200000 8.173394
0.210534 12.250000 8.211223
0.210534 12.300000 8.249052
0.210534 12.350000 8.278043
0.210534 12.400000 8.307033
0.210534 12.450000 8.336024
0.210534 12.500000 8.365015
0.210534 12.550000 8.388262
0.210534 12.600000 8.411510
0.210534 12.650000 8.434758
0.210534 12.700000 8.458005
0.210534 12.750000 8.477511
0.210534 12.800000 8.497017
0.210534 12.850000 8.516523
0.210534 12.900000 8.536029
0.210534 12.950000 8.553140
0.210534 13.000000 8.570251
0.210534 13.050000 8.587362
0.210534 13.100000 8.604473
0.210534 13.150000 8.620116
0.210534 13.200000 8.635759
0.210534 13.250000 8.651402
0.210534 13.300000 8.667044
0.210534 13.350000 8.681868
0.210534 13.400000 8.696691
0.210534 13.450000 8.711515
0.210534 13.500000 8.726338
0.210534 13.550000 8.740805
0.210534 13.600000 8.755272
0.210534 13.650000 8.769738
0.210534 13.700000 8.784205
0.210534 13.750000 8.798651
0.210534 13.800000 8.813097
0.210534 13.850000 8.827542
0.210534 13.900000 8.841988
0.210534 13.950000 8.856653
0.210534 14.000000 8.871318
0.210534 14.050000 8.885983
0.210534 14.100000 8.900648
0.210534 14.150000 8.915689
0.210534 14.200000 8.930731
0.210534 14.250000 8.945772
0.210534 14.300000 8.960814
0.210534 14.350000 8.976301
0.210534 14.400000 8.991789
0.210534 14.450000 9.007277
0.210534 14.500000 9.022765
0.210534 14.550000 9.038670
0.210534 14.600000 9.054574
0.210534 14.650000 9.070478
0.210534 14.700000 9.086383
0.210534 14.750000 9.102564
0.210534 14.800000 9.118746
0.210534 14.850000 9.134927
0.210534 14.900000 9.151109
0.210534 14.950000 9.167327
0.204268 11.000000 5.650622
0.204268 11.050000 5.822088
0.204268 11.100000 5.993554
0.204268 11.150000 6.153834
0.204268 11.200000 6.314114
0.204268 11.250000 6.474394
0.204268 11.300000 6.634674
0.204268 11.350000 6.771342
0.204268 11.400000 6.908011
0.204268 11.450000 7.044679
0.204268 11.500000 7.181347
0.204268 11.550000 7.285352
0.204268 11.600000 7.389356
0.204268 11.650000 7.493361
0.204268 11.700000 7.597366
0.204268 11.750000 7.670700
0.204268 11.800000 7.744034
0.204268 11.850000 7.817369
0.204268 11.900000 7.890703
0.204268 11.950000 7.942357
0.204268 12.000000 7.994012
0.204268 12.050000 8.045666
0.204268 12.100000 8.097320
0.204268 12.150000 8.135136
0.204268 12.200000 8.172952
0.204268 12.250000 8.210768
0.204268 12.300000 8.248584
0.204268 12.350000 8.277568
0.204268 12.400000 8.306551
0.204268 12.450000 8.335534
0.204268 12.500000 8.364518
0.204268 12.550000 8.387762
0.204268 12.600000 8.411007
0.204268 12.650000 8.434252
0.204268 12.700000 8.457496
0.204268 12.750000 8.477002
0.204268 12.800000 8.496509
0.204268 12.850000 8.516015
0.204268 12.900000 8.535522
0.204268 12.950000 8.552636
0.204268 13.000000 8.569751
0.204268 13.050000 8.586865
0.204268 13.100000 8.603980
0.204268 13.150000 8.619628
0.204268 13.200000 8.635277
0.204268 13.250000 8.650925
0.204268 13.300000 8.666574
0.204268 13.350000 8.681406
0.204268 13.400000 8.696237
0.204268 13.450000 8.711069
0.204268 13.500000 8.725901
0.204268 13.550000 8.740378
0.204268 13.600000 8.754855
0.204268 13.650000 8.769332
0.204268 13.700000 8.783809
0.204268 13.750000 8.798267
0.204268 13.800000 8.812725
0.204268 13.850000 8.827183
0.204268 13.900000 8.841641
0.204268 13.950000 8.856320
0.204268 14.000000 8.870999
0.204268 14.050000 8.885677
0.204268 14.100000 8.900356
0.204268 14.150000 8.915412
0.204268 14.200000 8.930468
0.204268 14.250000 8.945524
0.204268 14.300000 8.960580
0.204268 14.350000 8.976083
0.204268 14.400000 8.991586
0.204268 14.450000 9.007089
0.204268 14.500000 9.022592
0.204268 14.550000 9.038511
0.204268 14.600000 9.054430
0.204268 14.650000 9.070350
0.204268 14.700000 9.086269
0.204268 14.750000 9.102466
0.204268 14.800000 9.118662
0.204268 14.850000 9.134858
0.204268 14.900000 9.151054
0.204268 14.950000 9.167286
0.198098 11.000000 5.652818
0.198098 11.050000 5.824060
0.198098 11.100000 5.995302
0.198098 11.150000 6.155360
0.198098 11.200000 6.315418
0.198098 11.250000 6.475476
0.198098 11.300000 6.635534
0.198098 11.350000 6.772032
0.198098 11.400000 6.908531
0.198098 11.450000 7.045029
0.198098 11.500000 7.181528
0.198098 11.550000 7.285438
0.198098 11.600000 7.389349
0.198098 11.650000 7.493260
0.198098 11.700000 7.597171
0.198098 11.750000 7.670466
0.198098 11.800000 7.743762
0.198098 11.850000 7.817057
0.198098 11.900000 7.890353
0.198098 11.950000 7.941990
0.198098 12.000000 7.993628
0.198098 12.050000 8.045265
0.198098 12.100000 8.096902
0.198098 12.150000 8.134708
0.198098 12.200000 8.172515
0.198098 12.250000 8.210321
0.198098 12.300000 8.248127
0.198098 12.350000 8.277105
0.198098 12.400000 8.306083
0.198098 12.450000 8.335061
0.198098 12.500000 8.364039
0.198098 12.550000 8.387281
0.198098 12.600000 8.410524
0.198098 12.650000 8.433767
0.198098 12.700000 8.457010
0.198098 12.750000 8.476518
0.198098 12.800000 8.496025
0.198098 12.850000 8.515533
0.198098 12.900000 8.535041
0.198098 12.950000 8.552159
0.198098 13.000000 8.569278
0.198098 13.050000 8.586396
0.198098 13.100000 8.603515
0.198098 13.150000 8.619170
0.198098 13.200000 8.634825
0.198098 13.250000 8.650480
0.198098 13.300000 8.666135
0.198098 13.350000 8.680975
0.198098 13.400000 8.695816
0.198098 13.450000 8.710656
0.198098 13.500000 8.725497
0.198098 13.550000 8.739985
0.198098 13.600000 8.754472
0.198098 13.650000 8.768960
0.198098 13.700000 8.783448
0.198098 13.750000 8.797919
0.198098 13.800000 8.812389
0.198098 13.850000 8.826860
0.198098 13.900000 8.841330
0.198098 13.950000 8.856023
0.198098 14.000000 8.870715
0.198098 14.050000 8.885408
0.198098 14.100000 8.900100
0.198098 14.150000 8.915171
0.198098 14.200000 8.930242
0.198098 14.250000 8.945312
0.198098 14.300000 8.960383
0.198098 14.350000 8.975901
0.198098 14.400000 8.991419
0.198098 14.450000 9.006937
0.198098 14.500000 9.022455
0.198098 14.550000 9.038390
0.198098 14.600000 9.054325
0.198098 14.650000 9.070259
0.198098 14.700000 9.086194
0.198098 14.750000 9.102405
0.198098 14.800000 9.118616
0.198098 14.850000 9.134827
0.198098 14.900000 9.151037
0.198098 14.950000 9.167283
0.191928 11.000000 5.655015
0.191928 11.050000 5.826032
0.191928 11.100000 5.997050
0.191928 11.150000 6.156886
0.191928 11.200000 6.316722
0.191928 11.250000 6.476557
0.191928 11.300000 6.636393
0.191928 11.350000 6.772722
0.191928 11.400000 6.909051
