#Average black hole accretion rate (BHAR) as a function of halo peak mass (Mpeak) and redshift (z) from Trinity.
#Ref: Zhang et al. (2021)
#z log10(Mpeak)[Msun] log10(BHAR)[Msun]
1.308097 8.050000 -11.720084
1.308097 8.100000 -11.601129
1.308097 8.150000 -11.483882
1.308097 8.200000 -11.366635
1.308097 8.250000 -11.249388
1.308097 8.300000 -11.132141
1.308097 8.350000 -11.016504
1.308097 8.400000 -10.900867
1.308097 8.450000 -10.785230
1.308097 8.500000 -10.669593
1.308097 8.550000 -10.555501
1.308097 8.600000 -10.441408
1.308097 8.650000 -10.327316
1.308097 8.700000 -10.213224
1.308097 8.750000 -10.100440
1.308097 8.800000 -9.987657
1.308097 8.850000 -9.874874
1.308097 8.900000 -9.762091
1.308097 8.950000 -9.650231
1.308097 9.000000 -9.538370
1.308097 9.050000 -9.426510
1.308097 9.100000 -9.314650
1.308097 9.150000 -9.203231
1.308097 9.200000 -9.091811
1.308097 9.250000 -8.980392
1.308097 9.300000 -8.868973
1.308097 9.350000 -8.757338
1.308097 9.400000 -8.645704
1.308097 9.450000 -8.534069
1.308097 9.500000 -8.422434
1.308097 9.550000 -8.309536
1.308097 9.600000 -8.196637
1.308097 9.650000 -8.083738
1.308097 9.700000 -7.970839
1.308097 9.750000 -7.854852
1.308097 9.800000 -7.738866
1.308097 9.850000 -7.622879
1.308097 9.900000 -7.506893
1.308097 9.950000 -7.385023
1.308097 10.000000 -7.263154
1.308097 10.050000 -7.141285
1.308097 10.100000 -7.019416
1.308097 10.150000 -6.887750
1.308097 10.200000 -6.756085
1.308097 10.250000 -6.624420
1.308097 10.300000 -6.492755
1.308097 10.350000 -6.347702
1.308097 10.400000 -6.202649
1.308097 10.450000 -6.057597
1.308097 10.500000 -5.912544
1.308097 10.550000 -5.752209
1.308097 10.600000 -5.591874
1.308097 10.650000 -5.431539
1.308097 10.700000 -5.271204
1.308097 10.750000 -5.097086
1.308097 10.800000 -4.922968
1.308097 10.850000 -4.748850
1.308097 10.900000 -4.574732
1.308097 10.950000 -4.391944
1.308097 11.000000 -4.209156
1.308097 11.050000 -4.026368
1.308097 11.100000 -3.843580
1.308097 11.150000 -3.660591
1.308097 11.200000 -3.477602
1.308097 11.250000 -3.294614
1.308097 11.300000 -3.111625
1.308097 11.350000 -2.941567
1.308097 11.400000 -2.771510
1.308097 11.450000 -2.601452
1.308097 11.500000 -2.431395
1.308097 11.550000 -2.293306
1.308097 11.600000 -2.155218
1.308097 11.650000 -2.017130
1.308097 11.700000 -1.879041
1.308097 11.750000 -1.788971
1.308097 11.800000 -1.698901
1.308097 11.850000 -1.608831
1.308097 11.900000 -1.518761
1.308097 11.950000 -1.473545
1.308097 12.000000 -1.428328
1.308097 12.050000 -1.383111
1.308097 12.100000 -1.337895
1.308097 12.150000 -1.322389
1.308097 12.200000 -1.306884
1.308097 12.250000 -1.291379
1.308097 12.300000 -1.275874
1.308097 12.350000 -1.279152
1.308097 12.400000 -1.282430
1.308097 12.450000 -1.285709
1.308097 12.500000 -1.288987
1.308097 12.550000 -1.306373
1.308097 12.600000 -1.323759
1.308097 12.650000 -1.341145
1.308097 12.700000 -1.358531
1.308097 12.750000 -1.388399
1.308097 12.800000 -1.418268
1.308097 12.850000 -1.448136
1.308097 12.900000 -1.478005
1.308097 12.950000 -1.519205
1.308097 13.000000 -1.560406
1.308097 13.050000 -1.601607
1.308097 13.100000 -1.642807
1.308097 13.150000 -1.690309
1.308097 13.200000 -1.737811
1.308097 13.250000 -1.785313
1.308097 13.300000 -1.832815
1.308097 13.350000 -1.866918
1.308097 13.400000 -1.901021
1.308097 13.450000 -1.935125
1.308097 13.500000 -1.969228
1.308097 13.550000 -1.959544
1.308097 13.600000 -1.949860
1.308097 13.650000 -1.940176
1.308097 13.700000 -1.930493
1.308097 13.750000 -1.882714
1.308097 13.800000 -1.834935
1.308097 13.850000 -1.787156
1.308097 13.900000 -1.739377
1.308097 13.950000 -1.680274
1.308097 14.000000 -1.621170
1.308097 14.050000 -1.562066
1.308097 14.100000 -1.502962
1.308097 14.150000 -1.444310
1.308097 14.200000 -1.385657
1.308097 14.250000 -1.327005
1.308097 14.300000 -1.268353
1.308097 14.350000 -1.212731
1.308097 14.400000 -1.157108
1.308097 14.450000 -1.101486
1.308097 14.500000 -1.045863
1.308097 14.550000 -0.993291
1.308097 14.600000 -0.940718
1.308097 14.650000 -0.888145
1.308097 14.700000 -0.835572
1.296272 8.000000 -11.835547
1.296272 8.050000 -11.716728
1.296272 8.100000 -11.597910
1.296272 8.150000 -11.480800
1.296272 8.200000 -11.363691
1.296272 8.250000 -11.246581
1.296272 8.300000 -11.129472
1.296272 8.350000 -11.013974
1.296272 8.400000 -10.898475
1.296272 8.450000 -10.782977
1.296272 8.500000 -10.667479
1.296272 8.550000 -10.553526
1.296272 8.600000 -10.439573
1.296272 8.650000 -10.325620
1.296272 8.700000 -10.211668
1.296272 8.750000 -10.099025
1.296272 8.800000 -9.986382
1.296272 8.850000 -9.873739
1.296272 8.900000 -9.761096
1.296272 8.950000 -9.649375
1.296272 9.000000 -9.537654
1.296272 9.050000 -9.425934
1.296272 9.100000 -9.314213
1.296272 9.150000 -9.202931
1.296272 9.200000 -9.091649
1.296272 9.250000 -8.980367
1.296272 9.300000 -8.869085
1.296272 9.350000 -8.757579
1.296272 9.400000 -8.646074
1.296272 9.450000 -8.534568
1.296272 9.500000 -8.423063
1.296272 9.550000 -8.310274
1.296272 9.600000 -8.197485
1.296272 9.650000 -8.084697
1.296272 9.700000 -7.971908
1.296272 9.750000 -7.855992
1.296272 9.800000 -7.740075
1.296272 9.850000 -7.624159
1.296272 9.900000 -7.508242
1.296272 9.950000 -7.386371
1.296272 10.000000 -7.264499
1.296272 10.050000 -7.142627
1.296272 10.100000 -7.020755
1.296272 10.150000 -6.888972
1.296272 10.200000 -6.757189
1.296272 10.250000 -6.625406
1.296272 10.300000 -6.493623
1.296272 10.350000 -6.348338
1.296272 10.400000 -6.203054
1.296272 10.450000 -6.057769
1.296272 10.500000 -5.912485
1.296272 10.550000 -5.751837
1.296272 10.600000 -5.591190
1.296272 10.650000 -5.430542
1.296272 10.700000 -5.269895
1.296272 10.750000 -5.095465
1.296272 10.800000 -4.921035
1.296272 10.850000 -4.746605
1.296272 10.900000 -4.572175
1.296272 10.950000 -4.389165
1.296272 11.000000 -4.206155
1.296272 11.050000 -4.023145
1.296272 11.100000 -3.840135
1.296272 11.150000 -3.657115
1.296272 11.200000 -3.474094
1.296272 11.250000 -3.291073
1.296272 11.300000 -3.108052
1.296272 11.350000 -2.938299
1.296272 11.400000 -2.768547
1.296272 11.450000 -2.598794
1.296272 11.500000 -2.429041
1.296272 11.550000 -2.291709
1.296272 11.600000 -2.154377
1.296272 11.650000 -2.017045
1.296272 11.700000 -1.879712
1.296272 11.750000 -1.790608
1.296272 11.800000 -1.701503
1.296272 11.850000 -1.612399
1.296272 11.900000 -1.523294
1.296272 11.950000 -1.478820
1.296272 12.000000 -1.434346
1.296272 12.050000 -1.389872
1.296272 12.100000 -1.345399
1.296272 12.150000 -1.330356
1.296272 12.200000 -1.315314
1.296272 12.250000 -1.300272
1.296272 12.300000 -1.285229
1.296272 12.350000 -1.288821
1.296272 12.400000 -1.292413
1.296272 12.450000 -1.296005
1.296272 12.500000 -1.299597
1.296272 12.550000 -1.317226
1.296272 12.600000 -1.334855
1.296272 12.650000 -1.352484
1.296272 12.700000 -1.370113
1.296272 12.750000 -1.400162
1.296272 12.800000 -1.430211
1.296272 12.850000 -1.460261
1.296272 12.900000 -1.490310
1.296272 12.950000 -1.531557
1.296272 13.000000 -1.572805
1.296272 13.050000 -1.614052
1.296272 13.100000 -1.655300
1.296272 13.150000 -1.702460
1.296272 13.200000 -1.749621
1.296272 13.250000 -1.796781
1.296272 13.300000 -1.843942
1.296272 13.350000 -1.876979
1.296272 13.400000 -1.910016
1.296272 13.450000 -1.943053
1.296272 13.500000 -1.976090
1.296272 13.550000 -1.965377
1.296272 13.600000 -1.954665
1.296272 13.650000 -1.943952
1.296272 13.700000 -1.933239
1.296272 13.750000 -1.885353
1.296272 13.800000 -1.837468
1.296272 13.850000 -1.789582
1.296272 13.900000 -1.741697
1.296272 13.950000 -1.682864
1.296272 14.000000 -1.624031
1.296272 14.050000 -1.565199
1.296272 14.100000 -1.506366
1.296272 14.150000 -1.447994
1.296272 14.200000 -1.389622
1.296272 14.250000 -1.331250
1.296272 14.300000 -1.272877
1.296272 14.350000 -1.217483
1.296272 14.400000 -1.162088
1.296272 14.450000 -1.106694
1.296272 14.500000 -1.051299
1.296272 14.550000 -0.998913
1.296272 14.600000 -0.946527
1.296272 14.650000 -0.894141
1.296272 14.700000 -0.841754
1.284447 8.000000 -11.832055
1.284447 8.050000 -11.713373
1.284447 8.100000 -11.594690
1.284447 8.150000 -11.477719
1.284447 8.200000 -11.360747
1.284447 8.250000 -11.243775
1.284447 8.300000 -11.126803
1.284447 8.350000 -11.011444
1.284447 8.400000 -10.896084
1.284447 8.450000 -10.780724
1.284447 8.500000 -10.665365
1.284447 8.550000 -10.551551
1.284447 8.600000 -10.437738
1.284447 8.650000 -10.323925
1.284447 8.700000 -10.210112
1.284447 8.750000 -10.097609
1.284447 8.800000 -9.985106
1.284447 8.850000 -9.872603
1.284447 8.900000 -9.760100
1.284447 8.950000 -9.648519
1.284447 9.000000 -9.536938
1.284447 9.050000 -9.425358
1.284447 9.100000 -9.313777
1.284447 9.150000 -9.202632
1.284447 9.200000 -9.091487
1.284447 9.250000 -8.980342
1.284447 9.300000 -8.869197
1.284447 9.350000 -8.757820
1.284447 9.400000 -8.646444
1.284447 9.450000 -8.535068
1.284447 9.500000 -8.423691
1.284447 9.550000 -8.311013
1.284447 9.600000 -8.198334
1.284447 9.650000 -8.085655
1.284447 9.700000 -7.972977
1.284447 9.750000 -7.857131
1.284447 9.800000 -7.741285
1.284447 9.850000 -7.625438
1.284447 9.900000 -7.509592
1.284447 9.950000 -7.387718
1.284447 10.000000 -7.265843
1.284447 10.050000 -7.143969
1.284447 10.100000 -7.022094
1.284447 10.150000 -6.890193
1.284447 10.200000 -6.758292
1.284447 10.250000 -6.626391
1.284447 10.300000 -6.494490
1.284447 10.350000 -6.348974
1.284447 10.400000 -6.203458
1.284447 10.450000 -6.057942
1.284447 10.500000 -5.912425
1.284447 10.550000 -5.751465
1.284447 10.600000 -5.590505
1.284447 10.650000 -5.429545
1.284447 10.700000 -5.268585
1.284447 10.750000 -5.093843
1.284447 10.800000 -4.919102
1.284447 10.850000 -4.744360
1.284447 10.900000 -4.569618
1.284447 10.950000 -4.386386
1.284447 11.000000 -4.203154
1.284447 11.050000 -4.019922
1.284447 11.100000 -3.836691
1.284447 11.150000 -3.653638
1.284447 11.200000 -3.470585
1.284447 11.250000 -3.287532
1.284447 11.300000 -3.104479
1.284447 11.350000 -2.935031
1.284447 11.400000 -2.765584
1.284447 11.450000 -2.596136
1.284447 11.500000 -2.426688
1.284447 11.550000 -2.290112
1.284447 11.600000 -2.153536
1.284447 11.650000 -2.016960
1.284447 11.700000 -1.880383
1.284447 11.750000 -1.792244
1.284447 11.800000 -1.704105
1.284447 11.850000 -1.615966
1.284447 11.900000 -1.527827
1.284447 11.950000 -1.484096
1.284447 12.000000 -1.440365
1.284447 12.050000 -1.396634
1.284447 12.100000 -1.352903
1.284447 12.150000 -1.338323
1.284447 12.200000 -1.323744
1.284447 12.250000 -1.309165
1.284447 12.300000 -1.294585
1.284447 12.350000 -1.298490
1.284447 12.400000 -1.302396
1.284447 12.450000 -1.306301
1.284447 12.500000 -1.310206
1.284447 12.550000 -1.328078
1.284447 12.600000 -1.345951
1.284447 12.650000 -1.363823
1.284447 12.700000 -1.381695
1.284447 12.750000 -1.411925
1.284447 12.800000 -1.442155
1.284447 12.850000 -1.472385
1.284447 12.900000 -1.502615
1.284447 12.950000 -1.543909
1.284447 13.000000 -1.585203
1.284447 13.050000 -1.626498
1.284447 13.100000 -1.667792
1.284447 13.150000 -1.714611
1.284447 13.200000 -1.761430
1.284447 13.250000 -1.808249
1.284447 13.300000 -1.855069
1.284447 13.350000 -1.887039
1.284447 13.400000 -1.919010
1.284447 13.450000 -1.950981
1.284447 13.500000 -1.982952
1.284447 13.550000 -1.971210
1.284447 13.600000 -1.959469
1.284447 13.650000 -1.947727
1.284447 13.700000 -1.935986
1.284447 13.750000 -1.887993
1.284447 13.800000 -1.840001
1.284447 13.850000 -1.792008
1.284447 13.900000 -1.744016
1.284447 13.950000 -1.685454
1.284447 14.000000 -1.626893
1.284447 14.050000 -1.568332
1.284447 14.100000 -1.509770
1.284447 14.150000 -1.451678
1.284447 14.200000 -1.393586
1.284447 14.250000 -1.335494
1.284447 14.300000 -1.277402
1.284447 14.350000 -1.222235
1.284447 14.400000 -1.167068
1.284447 14.450000 -1.111902
1.284447 14.500000 -1.056735
1.284447 14.550000 -1.004535
1.284447 14.600000 -0.952336
1.284447 14.650000 -0.900137
1.284447 14.700000 -0.847937
1.272622 8.000000 -11.828563
1.272622 8.050000 -11.710017
1.272622 8.100000 -11.591471
1.272622 8.150000 -11.474637
1.272622 8.200000 -11.357803
1.272622 8.250000 -11.240969
1.272622 8.300000 -11.124134
1.272622 8.350000 -11.008913
1.272622 8.400000 -10.893692
1.272622 8.450000 -10.778471
1.272622 8.500000 -10.663250
1.272622 8.550000 -10.549577
1.272622 8.600000 -10.435903
1.272622 8.650000 -10.322229
1.272622 8.700000 -10.208556
1.272622 8.750000 -10.096193
1.272622 8.800000 -9.983830
1.272622 8.850000 -9.871468
1.272622 8.900000 -9.759105
1.272622 8.950000 -9.647664
1.272622 9.000000 -9.536222
1.272622 9.050000 -9.424781
1.272622 9.100000 -9.313340
1.272622 9.150000 -9.202332
1.272622 9.200000 -9.091324
1.272622 9.250000 -8.980316
1.272622 9.300000 -8.869309
1.272622 9.350000 -8.758061
1.272622 9.400000 -8.646814
1.272622 9.450000 -8.535567
1.272622 9.500000 -8.424320
1.272622 9.550000 -8.311751
1.272622 9.600000 -8.199183
1.272622 9.650000 -8.086614
1.272622 9.700000 -7.974046
1.272622 9.750000 -7.858270
1.272622 9.800000 -7.742494
1.272622 9.850000 -7.626718
1.272622 9.900000 -7.510942
1.272622 9.950000 -7.389065
1.272622 10.000000 -7.267188
1.272622 10.050000 -7.145311
1.272622 10.100000 -7.023434
1.272622 10.150000 -6.891415
1.272622 10.200000 -6.759396
1.272622 10.250000 -6.627377
1.272622 10.300000 -6.495358
1.272622 10.350000 -6.349610
1.272622 10.400000 -6.203862
1.272622 10.450000 -6.058114
1.272622 10.500000 -5.912366
1.272622 10.550000 -5.751093
1.272622 10.600000 -5.589821
1.272622 10.650000 -5.428548
1.272622 10.700000 -5.267276
1.272622 10.750000 -5.092222
1.272622 10.800000 -4.917169
1.272622 10.850000 -4.742115
1.272622 10.900000 -4.567062
1.272622 10.950000 -4.383608
1.272622 11.000000 -4.200154
1.272622 11.050000 -4.016700
1.272622 11.100000 -3.833246
1.272622 11.150000 -3.650161
1.272622 11.200000 -3.467076
1.272622 11.250000 -3.283991
1.272622 11.300000 -3.100907
1.272622 11.350000 -2.931764
1.272622 11.400000 -2.762621
1.272622 11.450000 -2.593478
1.272622 11.500000 -2.424335
1.272622 11.550000 -2.288515
1.272622 11.600000 -2.152695
1.272622 11.650000 -2.016875
1.272622 11.700000 -1.881055
1.272622 11.750000 -1.793881
1.272622 11.800000 -1.706707
1.272622 11.850000 -1.619533
1.272622 11.900000 -1.532360
1.272622 11.950000 -1.489371
1.272622 12.000000 -1.446383
1.272622 12.050000 -1.403395
1.272622 12.100000 -1.360407
1.272622 12.150000 -1.346290
1.272622 12.200000 -1.332174
1.272622 12.250000 -1.318057
1.272622 12.300000 -1.303941
1.272622 12.350000 -1.308160
1.272622 12.400000 -1.312378
1.272622 12.450000 -1.316597
1.272622 12.500000 -1.320816
1.272622 12.550000 -1.338931
1.272622 12.600000 -1.357046
1.272622 12.650000 -1.375162
1.272622 12.700000 -1.393277
1.272622 12.750000 -1.423688
1.272622 12.800000 -1.454099
1.272622 12.850000 -1.484510
1.272622 12.900000 -1.514921
1.272622 12.950000 -1.556261
1.272622 13.000000 -1.597602
1.272622 13.050000 -1.638943
1.272622 13.100000 -1.680284
1.272622 13.150000 -1.726762
1.272622 13.200000 -1.773240
1.272622 13.250000 -1.819718
1.272622 13.300000 -1.866196
1.272622 13.350000 -1.897100
1.272622 13.400000 -1.928005
1.272622 13.450000 -1.958909
1.272622 13.500000 -1.989814
1.272622 13.550000 -1.977044
1.272622 13.600000 -1.964273
1.272622 13.650000 -1.951503
1.272622 13.700000 -1.938732
1.272622 13.750000 -1.890633
1.272622 13.800000 -1.842533
1.272622 13.850000 -1.794434
1.272622 13.900000 -1.746335
1.272622 13.950000 -1.688045
1.272622 14.000000 -1.629755
1.272622 14.050000 -1.571465
1.272622 14.100000 -1.513175
1.272622 14.150000 -1.455363
1.272622 14.200000 -1.397551
1.272622 14.250000 -1.339738
1.272622 14.300000 -1.281926
1.272622 14.350000 -1.226988
1.272622 14.400000 -1.172049
1.272622 14.450000 -1.117110
1.272622 14.500000 -1.062171
1.272622 14.550000 -1.010158
1.272622 14.600000 -0.958145
1.272622 14.650000 -0.906132
1.272622 14.700000 -0.854120
1.272622 14.750000 -0.804610
1.260978 8.000000 -11.825383
1.260978 8.050000 -11.706968
1.260978 8.100000 -11.588554
1.260978 8.150000 -11.471851
1.260978 8.200000 -11.355149
1.260978 8.250000 -11.238447
1.260978 8.300000 -11.121744
1.260978 8.350000 -11.006655
1.260978 8.400000 -10.891567
1.260978 8.450000 -10.776478
1.260978 8.500000 -10.661389
1.260978 8.550000 -10.547848
1.260978 8.600000 -10.434307
1.260978 8.650000 -10.320766
1.260978 8.700000 -10.207225
1.260978 8.750000 -10.094995
1.260978 8.800000 -9.982764
1.260978 8.850000 -9.870534
1.260978 8.900000 -9.758304
1.260978 8.950000 -9.646993
1.260978 9.000000 -9.535682
1.260978 9.050000 -9.424372
1.260978 9.100000 -9.313061
1.260978 9.150000 -9.202180
1.260978 9.200000 -9.091298
1.260978 9.250000 -8.980417
1.260978 9.300000 -8.869536
1.260978 9.350000 -8.758404
1.260978 9.400000 -8.647273
1.260978 9.450000 -8.536142
1.260978 9.500000 -8.425011
1.260978 9.550000 -8.312536
1.260978 9.600000 -8.200062
1.260978 9.650000 -8.087587
1.260978 9.700000 -7.975112
1.260978 9.750000 -7.859386
1.260978 9.800000 -7.743659
1.260978 9.850000 -7.627933
1.260978 9.900000 -7.512206
1.260978 9.950000 -7.390300
1.260978 10.000000 -7.268394
1.260978 10.050000 -7.146488
1.260978 10.100000 -7.024582
1.260978 10.150000 -6.892416
1.260978 10.200000 -6.760250
1.260978 10.250000 -6.628084
1.260978 10.300000 -6.495918
1.260978 10.350000 -6.349911
1.260978 10.400000 -6.203905
1.260978 10.450000 -6.057899
1.260978 10.500000 -5.911893
1.260978 10.550000 -5.750292
1.260978 10.600000 -5.588692
1.260978 10.650000 -5.427092
1.260978 10.700000 -5.265491
1.260978 10.750000 -5.090126
1.260978 10.800000 -4.914760
1.260978 10.850000 -4.739394
1.260978 10.900000 -4.564029
1.260978 10.950000 -4.380366
1.260978 11.000000 -4.196703
1.260978 11.050000 -4.013040
1.260978 11.100000 -3.829378
1.260978 11.150000 -3.646287
1.260978 11.200000 -3.463196
1.260978 11.250000 -3.280105
1.260978 11.300000 -3.097013
1.260978 11.350000 -2.928211
1.260978 11.400000 -2.759409
1.260978 11.450000 -2.590607
1.260978 11.500000 -2.421804
1.260978 11.550000 -2.286770
1.260978 11.600000 -2.151735
1.260978 11.650000 -2.016700
1.260978 11.700000 -1.881666
1.260978 11.750000 -1.795455
1.260978 11.800000 -1.709245
1.260978 11.850000 -1.623035
1.260978 11.900000 -1.536824
1.260978 11.950000 -1.494564
1.260978 12.000000 -1.452304
1.260978 12.050000 -1.410044
1.260978 12.100000 -1.367783
1.260978 12.150000 -1.354121
1.260978 12.200000 -1.340459
1.260978 12.250000 -1.326797
1.260978 12.300000 -1.313136
1.260978 12.350000 -1.317662
1.260978 12.400000 -1.322188
1.260978 12.450000 -1.326715
1.260978 12.500000 -1.331241
1.260978 12.550000 -1.349590
1.260978 12.600000 -1.367939
1.260978 12.650000 -1.386289
1.260978 12.700000 -1.404638
1.260978 12.750000 -1.435211
1.260978 12.800000 -1.465785
1.260978 12.850000 -1.496358
1.260978 12.900000 -1.526932
1.260978 12.950000 -1.568283
1.260978 13.000000 -1.609635
1.260978 13.050000 -1.650986
1.260978 13.100000 -1.692338
1.260978 13.150000 -1.738414
1.260978 13.200000 -1.784490
1.260978 13.250000 -1.830566
1.260978 13.300000 -1.876641
1.260978 13.350000 -1.906465
1.260978 13.400000 -1.936290
1.260978 13.450000 -1.966114
1.260978 13.500000 -1.995938
1.260978 13.550000 -1.982249
1.260978 13.600000 -1.968560
1.260978 13.650000 -1.954871
1.260978 13.700000 -1.941182
1.260978 13.750000 -1.893039
1.260978 13.800000 -1.844896
1.260978 13.850000 -1.796754
1.260978 13.900000 -1.748611
1.260978 13.950000 -1.690600
1.260978 14.000000 -1.632589
1.260978 14.050000 -1.574578
1.260978 14.100000 -1.516567
1.260978 14.150000 -1.459032
1.260978 14.200000 -1.401497
1.260978 14.250000 -1.343962
1.260978 14.300000 -1.286427
1.260978 14.350000 -1.231712
1.260978 14.400000 -1.176997
1.260978 14.450000 -1.122282
1.260978 14.500000 -1.067567
1.260978 14.550000 -1.015738
1.260978 14.600000 -0.963908
1.260978 14.650000 -0.912079
1.260978 14.700000 -0.860249
1.260978 14.750000 -0.810889
1.249335 8.000000 -11.822203
1.249335 8.050000 -11.703920
1.249335 8.100000 -11.585636
1.249335 8.150000 -11.469066
1.249335 8.200000 -11.352495
1.249335 8.250000 -11.235924
1.249335 8.300000 -11.119354
1.249335 8.350000 -11.004397
1.249335 8.400000 -10.889441
1.249335 8.450000 -10.774485
1.249335 8.500000 -10.659528
1.249335 8.550000 -10.546120
1.249335 8.600000 -10.432712
1.249335 8.650000 -10.319303
1.249335 8.700000 -10.205895
1.249335 8.750000 -10.093797
1.249335 8.800000 -9.981699
1.249335 8.850000 -9.869601
1.249335 8.900000 -9.757502
1.249335 8.950000 -9.646322
1.249335 9.000000 -9.535143
1.249335 9.050000 -9.423963
1.249335 9.100000 -9.312783
1.249335 9.150000 -9.202028
1.249335 9.200000 -9.091273
1.249335 9.250000 -8.980518
1.249335 9.300000 -8.869763
1.249335 9.350000 -8.758748
1.249335 9.400000 -8.647732
1.249335 9.450000 -8.536717
1.249335 9.500000 -8.425702
1.249335 9.550000 -8.313321
1.249335 9.600000 -8.200941
1.249335 9.650000 -8.088560
1.249335 9.700000 -7.976179
1.249335 9.750000 -7.860502
1.249335 9.800000 -7.744825
1.249335 9.850000 -7.629147
1.249335 9.900000 -7.513470
1.249335 9.950000 -7.391535
1.249335 10.000000 -7.269601
1.249335 10.050000 -7.147666
1.249335 10.100000 -7.025731
1.249335 10.150000 -6.893418
1.249335 10.200000 -6.761104
1.249335 10.250000 -6.628791
1.249335 10.300000 -6.496477
1.249335 10.350000 -6.350213
1.249335 10.400000 -6.203948
1.249335 10.450000 -6.057684
1.249335 10.500000 -5.911419
1.249335 10.550000 -5.749491
1.249335 10.600000 -5.587563
1.249335 10.650000 -5.425635
1.249335 10.700000 -5.263707
1.249335 10.750000 -5.088029
1.249335 10.800000 -4.912351
1.249335 10.850000 -4.736673
1.249335 10.900000 -4.560995
1.249335 10.950000 -4.377124
1.249335 11.000000 -4.193253
1.249335 11.050000 -4.009381
1.249335 11.100000 -3.825510
1.249335 11.150000 -3.642412
1.249335 11.200000 -3.459315
1.249335 11.250000 -3.276218
1.249335 11.300000 -3.093120
1.249335 11.350000 -2.924659
1.249335 11.400000 -2.756197
1.249335 11.450000 -2.587735
1.249335 11.500000 -2.419274
1.249335 11.550000 -2.285025
1.249335 11.600000 -2.150775
1.249335 11.650000 -2.016526
1.249335 11.700000 -1.882277
1.249335 11.750000 -1.797030
1.249335 11.800000 -1.711783
1.249335 11.850000 -1.626536
1.249335 11.900000 -1.541289
1.249335 11.950000 -1.499757
1.249335 12.000000 -1.458225
1.249335 12.050000 -1.416692
1.249335 12.100000 -1.375160
1.249335 12.150000 -1.361953
1.249335 12.200000 -1.348745
1.249335 12.250000 -1.335538
1.249335 12.300000 -1.322330
1.249335 12.350000 -1.327164
1.249335 12.400000 -1.331998
1.249335 12.450000 -1.336833
1.249335 12.500000 -1.341667
1.249335 12.550000 -1.360250
1.249335 12.600000 -1.378833
1.249335 12.650000 -1.397416
1.249335 12.700000 -1.415999
1.249335 12.750000 -1.446735
1.249335 12.800000 -1.477471
1.249335 12.850000 -1.508207
1.249335 12.900000 -1.538943
1.249335 12.950000 -1.580306
1.249335 13.000000 -1.621668
1.249335 13.050000 -1.663030
1.249335 13.100000 -1.704392
1.249335 13.150000 -1.750066
1.249335 13.200000 -1.795740
1.249335 13.250000 -1.841414
1.249335 13.300000 -1.887087
1.249335 13.350000 -1.915831
1.249335 13.400000 -1.944574
1.249335 13.450000 -1.973318
1.249335 13.500000 -2.002061
1.249335 13.550000 -1.987454
1.249335 13.600000 -1.972846
1.249335 13.650000 -1.958239
1.249335 13.700000 -1.943631
1.249335 13.750000 -1.895445
1.249335 13.800000 -1.847259
1.249335 13.850000 -1.799073
1.249335 13.900000 -1.750887
1.249335 13.950000 -1.693155
1.249335 14.000000 -1.635423
1.249335 14.050000 -1.577691
1.249335 14.100000 -1.519959
1.249335 14.150000 -1.462701
1.249335 14.200000 -1.405443
1.249335 14.250000 -1.348185
1.249335 14.300000 -1.290927
1.249335 14.350000 -1.236436
1.249335 14.400000 -1.181946
1.249335 14.450000 -1.127455
1.249335 14.500000 -1.072964
1.249335 14.550000 -1.021318
1.249335 14.600000 -0.969672
1.249335 14.650000 -0.918025
1.249335 14.700000 -0.866379
1.249335 14.750000 -0.817167
1.237691 8.000000 -11.819024
1.237691 8.050000 -11.700871
1.237691 8.100000 -11.582719
1.237691 8.150000 -11.466280
1.237691 8.200000 -11.349841
1.237691 8.250000 -11.233402
1.237691 8.300000 -11.116964
1.237691 8.350000 -11.002139
1.237691 8.400000 -10.887315
1.237691 8.450000 -10.772491
1.237691 8.500000 -10.657667
1.237691 8.550000 -10.544392
1.237691 8.600000 -10.431116
1.237691 8.650000 -10.317840
1.237691 8.700000 -10.204565
1.237691 8.750000 -10.092599
1.237691 8.800000 -9.980633
1.237691 8.850000 -9.868667
1.237691 8.900000 -9.756701
1.237691 8.950000 -9.645652
1.237691 9.000000 -9.534603
1.237691 9.050000 -9.423553
1.237691 9.100000 -9.312504
1.237691 9.150000 -9.201875
1.237691 9.200000 -9.091247
1.237691 9.250000 -8.980618
1.237691 9.300000 -8.869990
1.237691 9.350000 -8.759091
1.237691 9.400000 -8.648192
1.237691 9.450000 -8.537292
1.237691 9.500000 -8.426393
1.237691 9.550000 -8.314106
1.237691 9.600000 -8.201820
1.237691 9.650000 -8.089533
1.237691 9.700000 -7.977246
1.237691 9.750000 -7.861618
1.237691 9.800000 -7.745990
1.237691 9.850000 -7.630362
1.237691 9.900000 -7.514734
1.237691 9.950000 -7.392771
1.237691 10.000000 -7.270807
1.237691 10.050000 -7.148843
1.237691 10.100000 -7.026880
1.237691 10.150000 -6.894419
1.237691 10.200000 -6.761958
1.237691 10.250000 -6.629497
1.237691 10.300000 -6.497037
1.237691 10.350000 -6.350514
1.237691 10.400000 -6.203991
1.237691 10.450000 -6.057468
1.237691 10.500000 -5.910945
1.237691 10.550000 -5.748690
1.237691 10.600000 -5.586434
1.237691 10.650000 -5.424178
1.237691 10.700000 -5.261922
1.237691 10.750000 -5.085932
1.237691 10.800000 -4.909942
